

3I INFOTECH LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 	527.24 , 	519.99 , 	550.25 , 	514.16 , 	365.47 , 	326.50 , 	400.72 , 	345.09 , 	279.07 , 	237.51 , 	283.92 , 	283.92 , 	192.08 
Expenses, 	571.72 , 	589.52 , 	281.64 , 	424.75 , 	286.90 , 	285.34 , 	329.89 ," 	1,291.48 ", 	159.21 , 	291.47 , 	226.96 , 	226.96 , 	165.36 
Operating Profit, 	-44.48 , 	-69.53 , 	268.61 , 	89.41 , 	78.57 , 	41.16 , 	70.83 , 	-946.39 , 	119.86 , 	-53.96 , 	56.96 , 	56.96 , 	26.72 
Other Income, 	344.54 , 	118.98 , 	24.38 , 	-60.17 , 	183.68 , 	41.62 , 	-687.44 , 	872.67 , 	65.80 , 	57.21 , 	242.93 , 	-   , 	-   
Depreciation, 	47.99 , 	40.50 , 	51.75 , 	90.01 , 	224.64 , 	236.33 , 	222.88 , 	210.62 , 	7.31 , 	7.16 , 	6.82 , 	6.82 , 	6.82 
Interest, 	64.71 , 	105.06 , 	133.38 , 	206.14 , 	284.10 , 	300.22 , 	194.69 , 	163.66 , 	87.26 , 	82.80 , 	42.17 , 	42.17 , 	42.17 
Profit before tax, 	187.36 , 	-96.11 , 	107.86 , 	-266.91 , 	-246.49 , 	-453.77 ," 	-1,034.18 ", 	-448.00 , 	91.09 , 	-86.71 , 	250.90 , 	7.97 , 	-22.27 
Tax, 	2.79 , 	3.50 , 	-11.53 , 	59.24 , 	8.87 , 	-13.55 , 	23.57 , 	91.70 , 	-1.17 , 	-   , 	-   ,0%,0%
Net profit, 	184.57 , 	-99.61 , 	119.39 , 	-326.15 , 	-255.36 , 	-440.22 ," 	-1,057.75 ", 	-539.70 , 	92.26 , 	-86.71 , 	250.90 , 	7.97 , 	-22.27 
EPS, 	14.12 , 	-5.90 , 	6.22 , 	-16.99 , 	-4.47 , 	-7.69 , 	-17.52 , 	-8.42 , 	0.78 , 	-0.54 , 	1.55 , 	0.05 , 	-0.14 
Price to earning, 	2.85 , 	-12.94 , 	7.45 , 	-0.90 , 	-1.30 , 	-0.98 , 	-0.39 , 	-0.51 , 	7.00 , 	-9.72 , 	2.35 , 	4.68 , 	2.35 
Price, 	40.27 , 	76.39 , 	46.31 , 	15.24 , 	5.79 , 	7.53 , 	6.82 , 	4.29 , 	5.46 , 	5.22 , 	3.65 , 	0.23 , 	-0.32 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,10.62%,0.00%,24.12%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,0.00%,0.00%,48.82%,17.39%,21.50%,12.61%,17.68%,0.00%,42.95%,0.00%,20.06%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,-8.48%,-11.31%,-8.26%,-16.00%,19.54%,19.54%,-16.00%
,,,,,,OPM,16.44%,16.20%,14.59%,13.91%,20.06%,20.06%,13.91%
,,,,,,Price to Earning, 	4.91 , 	4.68 , 	4.68 , 	4.68 , 	2.35 , 	4.68 , 	2.35 



3I INFOTECH LTD,,,,,,,,,SCREENER.IN,,
,,,,,,,,,,,
Narration,Dec-16,Mar-17,Jun-17,Sep-17,Dec-17,Mar-18,Jun-18,Sep-18,Dec-18,Mar-19,
Sales, 	68.58 , 	66.99 , 	55.38 , 	57.72 , 	58.12 , 	66.29 , 	58.70 , 	75.67 , 	74.27 , 	75.28 ,
Expenses, 	31.70 , 	57.45 , 	35.26 , 	188.73 , 	54.40 , 	47.15 , 	55.43 , 	39.83 , 	83.01 , 	48.69 ,
Operating Profit, 	36.88 , 	9.54 , 	20.12 , 	-131.01 , 	3.72 , 	19.14 , 	3.27 , 	35.84 , 	-8.74 , 	26.59 ,
Other Income, 	36.17 , 	9.86 , 	11.37 , 	15.18 , 	8.25 , 	21.68 , 	49.15 , 	55.20 , 	131.56 , 	7.02 ,
Depreciation, 	1.76 , 	1.71 , 	1.78 , 	2.05 , 	1.70 , 	1.63 , 	1.66 , 	1.68 , 	1.70 , 	1.78 ,
Interest, 	14.50 , 	13.34 , 	12.01 , 	12.21 , 	12.37 , 	11.44 , 	11.22 , 	10.75 , 	10.87 , 	9.33 ,
Profit before tax, 	56.79 , 	4.35 , 	17.70 , 	-130.09 , 	-2.10 , 	27.75 , 	39.54 , 	78.61 , 	110.25 , 	22.50 ,
Tax, 	-   , 	-1.37 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,
Net profit, 	56.79 , 	5.72 , 	17.70 , 	-130.09 , 	-2.10 , 	27.75 , 	39.54 , 	78.61 , 	110.25 , 	22.50 ,
,,,,,,,,,,,
OPM,54%,14%,36%,-227%,6%,29%,6%,47%,-12%,35%,




3I INFOTECH LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 	130.75 , 	168.76 , 	191.99 , 	191.99 , 	571.55 , 	572.64 , 	603.75 , 	640.80 ," 	1,183.65 "," 	1,615.36 "
Reserves, 	515.90 , 	626.34 , 	776.25 , 	372.29 , 	397.11 , 	-40.34 , 	-953.61 , 	-477.44 ," 	-1,437.98 "," 	-1,512.72 "
Borrowings," 	1,630.43 "," 	1,731.83 "," 	1,842.59 "," 	2,106.25 "," 	2,212.94 "," 	2,524.33 "," 	2,518.55 "," 	1,040.78 "," 	1,041.59 ", 	966.94 
Other Liabilities, 	380.44 , 	318.18 , 	459.32 , 	906.28 ," 	1,723.04 "," 	2,027.20 "," 	2,530.07 "," 	1,297.23 "," 	1,698.58 "," 	1,274.90 "
Total," 	2,657.52 "," 	2,845.11 "," 	3,270.15 "," 	3,576.81 "," 	4,904.64 "," 	5,083.83 "," 	4,698.76 "," 	2,501.37 "," 	2,485.84 "," 	2,344.48 "
,,,,,,,,,,
Net Block, 	380.27 , 	244.85 , 	217.83 , 	798.63 ," 	1,501.97 "," 	1,426.48 "," 	1,363.27 ", 	374.16 , 	368.29 , 	366.25 
Capital Work in Progress, 	71.89 , 	1.38 , 	-   , 	-   , 	32.71 , 	-   , 	-   , 	-   , 	-   , 	-   
Investments," 	1,455.42 "," 	1,724.84 "," 	1,969.78 "," 	2,019.00 "," 	1,533.88 "," 	1,533.87 "," 	1,432.55 "," 	1,227.99 "," 	1,236.89 "," 	1,127.59 "
Other Assets, 	749.94 , 	874.04 ," 	1,082.54 ", 	759.18 ," 	1,836.08 "," 	2,123.48 "," 	1,902.94 ", 	899.22 , 	880.66 , 	850.64 
Total," 	2,657.52 "," 	2,845.11 "," 	3,270.15 "," 	3,576.81 "," 	4,904.64 "," 	5,083.83 "," 	4,698.76 "," 	2,501.37 "," 	2,485.84 "," 	2,344.48 "
,,,,,,,,,,
Working Capital, 	369.50 , 	555.86 , 	623.22 , 	-147.10 , 	113.04 , 	96.28 , 	-627.13 , 	-398.01 , 	-817.92 , 	-424.26 
Debtors, 	136.41 , 	250.07 , 	196.84 , 	82.06 , 	486.33 , 	609.96 , 	575.19 , 	603.32 , 	560.41 , 	580.71 
Inventory, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	0.37 , 	-   , 	-   
,,,,,,,,,,
Debtor Days, 	94.43 , 	175.53 , 	130.57 , 	58.25 , 	485.70 , 	681.88 , 	523.92 , 	638.13 , 	732.97 , 	892.42 
Inventory Turnover, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	932.68 , 	-   , 	-   
,,,,,,,,,,
Return on Equity,29%,-13%,12%,-58%,-26%,-83%,,-330%,,-84%
Return on Capital Emp,,0%,9%,-2%,1%,-5%,-32%,-17%,18%,-0%



3I INFOTECH LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, 	356.00 , 	194.80 , 	233.73 , 	-81.36 , 	36.45 , 	-72.55 , 	73.99 , 	35.39 , 	113.86 , 	82.20 
Cash from Investing Activity, 	-425.97 , 	-386.00 , 	-152.96 , 	-16.35 , 	-39.79 , 	77.63 , 	-3.19 , 	2.76 , 	16.61 , 	1.29 
Cash from Financing Activity, 	73.34 , 	189.45 , 	-21.28 , 	43.35 , 	-15.03 , 	1.90 , 	-79.32 , 	-25.33 , 	-56.31 , 	-146.08 
Net Cash Flow, 	3.37 , 	-1.75 , 	59.49 , 	-54.36 , 	-18.37 , 	6.98 , 	-8.52 , 	12.82 , 	74.16 , 	-62.59 




How to use it?,,,,,,
,,,,,,
You can customize this workbook as you want.,,,,,,
,"You can add custom formating, add conditional formating, add your own formulas… do ANYTHING.",,,,,
,"Please don't edit the ""Data Sheet"" only.",,,,,
,,,,,,
"After customization, you can upload this back on Screener.",,,,,,
,Upload on:, https://www.screener.in/excel/,,,,
,,,,,,
Download your customized workbooks now onwards.,,,,,,
,"Now whenever you will ""Export to excel"" from Screener, it will export your customized file.",,,,,
,,,,,,
,,,,,,
TESTING:,,,,,,
,This is a testing feature currently.,,,,,
,You can report any formula errors on the worksheet at:,,,,, screener.feedback@dalal-street.in



COMPANY NAME,3I INFOTECH LTD,,,,,,,,,
LATEST VERSION, 	2.10 ,,,PLEASE DO NOT MAKE ANY CHANGES TO THIS SHEET,,,,,,
CURRENT VERSION, 	2.10 ,,,,,,,,,
,,,,,,,,,,
META,,,,,,,,,,
Number of shares, 	161.67 ,,,,,,,,,
Face Value,10,,,,,,,,,
Current Price,3.65,,,,,,,,,
Market Capitalization,590.08,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
PROFIT & LOSS,,,,,,,,,,
Report Date,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Sales,527.24,519.99,550.25,514.16,365.47,326.5,400.72,345.09,279.07,237.51
Raw Material Cost,,,,,,,,49.93,,
Change in Inventory,,,,,,,,,,
Power and Fuel,10.61,11.34,12.2,11.85,9.7,8.59,7.82,6.24,6.13,5.95
