GODREJ PROPERTIES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 146.02 , 173.57 , 294.61 , 368.94 , 426.71 , 664.01 , 516.69 , 374.17 , 998.63 , 955.83 ," 1,341.18 "," 1,341.18 "," 1,190.58 "
Expenses, 78.16 , 128.69 , 238.71 , 287.46 , 286.53 , 546.86 , 408.74 , 398.74 , 785.11 , 869.42 ," 1,253.25 "," 1,168.43 "," 1,112.52 "
Operating Profit, 67.86 , 44.88 , 55.90 , 81.48 , 140.18 , 117.15 , 107.95 , (24.57), 213.52 , 86.41 , 87.93 , 172.75 , 78.06 
Other Income, 90.55 , 147.54 , 149.20 , 94.93 , 62.79 , 102.55 , 202.01 , 222.12 , 222.40 , 493.61 , 450.31 , -   , -   
Depreciation, 1.07 , 2.45 , 3.54 , 3.18 , 3.54 , 4.95 , 8.70 , 13.57 , 13.18 , 14.53 , 12.97 , 12.97 , 12.97 
Interest, 51.29 , 31.22 , 46.49 , 68.84 , 59.82 , 118.54 , 157.54 , 152.23 , 156.66 , 191.95 , 254.44 , 254.44 , 254.44 
Profit before tax, 106.05 , 158.75 , 155.07 , 104.39 , 139.60 , 96.21 , 143.72 , 31.75 , 266.08 , 373.54 , 270.83 , (94.66), (189.35)
Tax, 31.31 , 36.91 , 48.92 , 23.03 , 16.93 , (1.44), 15.80 , 9.02 , 69.57 , 132.69 , 98.56 ,36%,36%
Net profit, 74.74 , 121.84 , 106.15 , 81.36 , 122.67 , 97.65 , 127.92 , 22.73 , 196.51 , 240.85 , 172.27 , (60.21), (120.44)
EPS, 6.19 , 8.72 , 7.60 , 5.21 , 7.86 , 4.93 , 6.42 , 1.05 , 9.08 , 11.13 , 7.51 , (2.63), (5.25)
Price to earning,  , 27.33 , 41.90 , 54.31 , 33.71 , 44.66 , 40.37 , 306.69 , 48.82 , 68.09 , 122.41 , 136.50 , 78.83 
Price, -   , 238.40 , 318.40 , 283.10 , 264.96 , 219.98 , 259.07 , 322.34 , 443.39 , 757.53 , 919.55 , (358.41), (414.02)
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,20.22%,22.93%,29.61%,28.77%,25.45%,40.60%,31.17%,209.33%,0.00%,0.00%,,,
OPM,46.47%,25.86%,18.97%,22.08%,32.85%,17.64%,20.89%,0.00%,21.38%,9.04%,6.56%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,23.21%,18.31%,17.50%,22.76%,40.32%,40.32%,17.50%
,,,,,,OPM,18.61%,17.34%,14.96%,12.88%,6.56%,12.88%,6.56%
,,,,,,Price to Earning, 78.83 , 89.88 , 105.17 , 136.50 , 122.41 , 136.50 , 78.83 
