AVENUE SUPERMARTS LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 592.76 ," 1,034.79 "," 1,582.16 "," 2,202.60 "," 3,334.62 "," 4,680.60 "," 6,433.52 "," 8,575.18 "," 11,881.11 "," 15,008.89 "," 19,916.25 "," 19,916.25 "," 21,507.05 "
Expenses, 600.50 ," 1,038.92 "," 1,486.04 "," 2,227.55 "," 3,355.97 "," 4,670.12 "," 6,432.04 "," 8,511.77 "," 11,776.75 "," 15,143.46 "," 18,274.07 "," 18,274.07 "," 21,432.88 "
Operating Profit, (7.74), (4.13), 96.12 , (24.95), (21.35), 10.48 , 1.48 , 63.41 , 104.36 , (134.57)," 1,642.18 "," 1,642.18 ", 74.17 
Other Income, 7.19 , 10.25 , 13.15 , 15.84 , 16.59 , 18.72 , 20.87 , 20.05 , 31.29 , 72.65 , 51.41 , -   , -   
Depreciation, 14.08 , 21.63 , 29.55 , 37.42 , 45.56 , 56.44 , 80.60 , 97.10 , 126.02 , 154.65 , 198.80 , 198.80 , 198.80 
Interest, 5.56 , 12.61 , 19.23 , 26.02 , 42.41 , 55.33 , 71.97 , 91.23 , 121.80 , 59.42 , 47.15 , 47.15 , 47.15 
Profit before tax, 10.73 , 32.38 , 60.49 , 87.22 , 139.20 , 242.31 , 320.78 , 488.35 , 747.11 ," 1,195.89 "," 1,447.64 "," 1,396.23 ", (171.78)
Tax, 5.21 , 11.17 , 19.14 , 27.79 , 46.62 , 82.70 , 110.10 , 170.44 , 264.47 , 411.22 , 511.29 ,35%,35%
Net profit, 5.52 , 21.21 , 41.35 , 59.43 , 92.58 , 159.60 , 210.67 , 317.91 , 482.64 , 784.66 , 936.35 , 903.10 , (111.11)
EPS, 0.20 , 0.56 , 0.82 , 1.11 , 1.70 , 2.92 , 3.75 , 5.66 , 7.73 , 12.57 , 15.00 , 14.47 , (1.78)
Price to earning,  ,  ,  ,  ,  ,  ,  ,  , 94.18 , 115.82 , 85.98 , 98.66 , 85.98 
Price, -   , -   , -   , -   , -   , -   , -   , -   , 728.36 ," 1,456.22 "," 1,289.95 "," 1,427.68 ", (153.07)
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,0.00%,0.00%,6.08%,0.00%,0.00%,0.22%,0.02%,0.74%,0.88%,0.00%,8.25%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,43.20%,37.91%,35.10%,32.63%,32.70%,32.70%,32.63%
,,,,,,OPM,0.50%,0.34%,0.39%,0.47%,8.25%,8.25%,0.34%
,,,,,,Price to Earning, 98.66 , 98.66 , 98.66 , 98.66 , 85.98 , 98.66 , 85.98 
