CINEVISTA LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 11.49 , 11.49 , 11.49 , 11.49 , 11.49 , 11.49 , 11.49 , 11.49 , 11.49 , 11.49 
Reserves, 154.86 , 155.19 , 152.19 , 152.20 , 152.33 , 152.42 , 151.13 , 149.19 , 149.17 , 146.96 
Borrowings, 17.69 , 17.79 , 18.53 , 18.18 , 22.62 , 24.30 , 22.48 , 27.76 , 39.59 , 36.63 
Other Liabilities, 22.67 , 12.37 , 12.24 , 11.83 , 15.87 , 18.44 , 20.93 , 18.01 , 12.48 , 18.07 
Total, 206.71 , 196.84 , 194.45 , 193.70 , 202.31 , 206.65 , 206.03 , 206.45 , 212.73 , 213.15 
,,,,,,,,,,
Net Block, 131.79 , 132.88 , 141.88 , 142.14 , 143.84 , 143.09 , 143.31 , 139.55 , 138.28 , 134.54 
Capital Work in Progress, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Investments, 2.60 , 2.60 , 2.61 , 2.48 , 2.48 , 2.48 , 2.46 , 2.46 , 2.46 , 2.46 
Other Assets, 72.32 , 61.36 , 49.96 , 49.08 , 55.99 , 61.08 , 60.26 , 64.44 , 71.99 , 76.15 
Total, 206.71 , 196.84 , 194.45 , 193.70 , 202.31 , 206.65 , 206.03 , 206.45 , 212.73 , 213.15 
,,,,,,,,,,
Working Capital, 49.65 , 48.99 , 37.72 , 37.25 , 40.12 , 42.64 , 39.33 , 46.43 , 59.51 , 58.08 
Debtors, 27.83 , 17.62 , 15.48 , 17.35 , 20.40 , 16.65 , 13.70 , 16.67 , 19.50 , 9.72 
Inventory, 22.28 , 21.16 , 16.35 , 16.33 , 19.67 , 29.35 , 29.30 , 32.66 , 37.32 , 36.35 
,,,,,,,,,,
Debtor Days, 199.80 , 152.73 , 179.20 , 175.76 , 152.36 , 120.41 , 86.53 , 156.70 , 322.64 , 167.19 
Inventory Turnover, 2.28 , 1.99 , 1.93 , 2.21 , 2.48 , 1.72 , 1.97 , 1.19 , 0.59 , 0.58 
,,,,,,,,,,
Return on Equity,1%,0%,-2%,0%,0%,0%,-1%,0%,0%,-1%
Return on Capital Emp,,2%,0%,2%,2%,2%,2%,2%,2%,1%
,,,,,,,,,,
