DELTA MAGNETS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 4.86 , 4.86 , 4.86 , 4.86 , 6.07 , 6.07 , 6.47 , 6.47 , 6.47 , 6.47 
Reserves, 16.24 , 16.31 , 17.09 , 16.22 , 17.77 , 16.64 , 18.57 , 18.23 , 22.88 , 23.06 
Borrowings, 0.35 , 0.11 , 15.17 , 14.00 , 12.15 , 13.15 , 11.73 , 12.76 , 9.58 , 11.81 
Other Liabilities, 1.48 , 1.78 , 1.97 , 1.93 , 3.07 , 3.39 , 4.64 , 5.04 , 9.83 , 11.98 
Total, 22.93 , 23.06 , 39.09 , 37.01 , 39.06 , 39.25 , 41.41 , 42.50 , 48.76 , 53.32 
,,,,,,,,,,
Net Block, 17.49 , 16.77 , 16.84 , 16.31 , 16.65 , 16.02 , 16.58 , 17.31 , 20.75 , 20.50 
Capital Work in Progress, 0.06 , 0.23 , 0.08 , 0.93 , 0.57 , 0.56 , 0.47 , 0.39 , 0.36 , 0.12 
Investments, -   , -   , 13.98 , 13.98 , 14.40 , 14.06 , 13.98 , 13.98 , 15.61 , 15.61 
Other Assets, 5.38 , 6.06 , 8.19 , 5.79 , 7.44 , 8.61 , 10.38 , 10.82 , 12.04 , 17.09 
Total, 22.93 , 23.06 , 39.09 , 37.01 , 39.06 , 39.25 , 41.41 , 42.50 , 48.76 , 53.32 
,,,,,,,,,,
Working Capital, 3.90 , 4.28 , 6.22 , 3.86 , 4.37 , 5.22 , 5.74 , 5.78 , 2.21 , 5.11 
Debtors, 1.62 , 1.81 , 2.54 , 2.59 , 3.34 , 4.71 , 4.78 , 5.61 , 5.25 , 5.40 
Inventory, 1.27 , 1.36 , 1.50 , 1.86 , 2.42 , 2.06 , 1.91 , 1.87 , 2.14 , 2.05 
,,,,,,,,,,
Debtor Days, 79.37 , 70.89 , 73.99 , 75.15 , 86.58 , 114.38 , 95.50 , 122.39 , 106.10 , 84.77 
Inventory Turnover, 5.87 , 6.85 , 8.35 , 6.76 , 5.82 , 7.30 , 9.57 , 8.95 , 8.44 , 11.34 
,,,,,,,,,,
Return on Equity,-6%,1%,4%,-4%,-2%,-5%,4%,-1%,-4%,0%
Return on Capital Emp,,-1%,3%,-1%,-1%,-2%,5%,0%,0%,3%
,,,,,,,,,,
