EROS INTERNATIONAL MEDIA LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 5.10 , 71.41 , 91.41 , 91.74 , 91.92 , 91.97 , 92.50 , 93.58 , 93.85 , 94.97 
Reserves, 104.30 , 90.78 , 466.48 , 578.08 , 684.19 , 801.04 , 936.95 ," 1,111.41 "," 1,256.56 "," 1,347.02 "
Borrowings, 122.07 , 169.34 , 170.01 , 365.87 , 403.12 , 433.64 , 471.71 , 361.86 , 635.94 , 707.56 
Other Liabilities, 550.13 , 397.26 , 383.99 , 368.03 , 307.25 , 360.55 , 631.14 , 853.11 , 698.45 , 701.07 
Total, 781.60 , 728.79 ," 1,111.89 "," 1,403.72 "," 1,486.48 "," 1,687.20 "," 2,132.30 "," 2,419.96 "," 2,684.80 "," 2,850.62 "
,,,,,,,,,,
Net Block, 149.14 , 202.88 , 256.26 , 434.79 , 609.66 , 714.11 , 864.71 ," 2,047.72 "," 2,126.97 "," 2,184.89 "
Capital Work in Progress, -   , 0.28 , 458.31 , 404.86 , 407.93 , 468.45 , 778.14 , 12.62 , 0.66 , 14.03 
Investments, 20.41 , 20.41 , 167.88 , 63.91 , 20.61 , 20.42 , 20.43 , 73.21 , 68.03 , 55.03 
Other Assets, 612.05 , 505.22 , 229.44 , 500.16 , 448.28 , 484.22 , 469.02 , 286.41 , 489.14 , 596.67 
Total, 781.60 , 728.79 ," 1,111.89 "," 1,403.72 "," 1,486.48 "," 1,687.20 "," 2,132.30 "," 2,419.96 "," 2,684.80 "," 2,850.62 "
,,,,,,,,,,
Working Capital, 61.92 , 107.96 , (154.55), 132.13 , 141.03 , 123.67 , (162.12), (566.70), (209.31), (104.40)
Debtors, 78.14 , 80.21 , 75.84 , 129.31 , 151.32 , 172.75 , 229.58 , 139.82 , 265.05 , 440.24 
Inventory, 61.76 , 2.36 , 2.05 , 5.22 , 6.09 , 1.22 , 1.04 , 3.07 , 0.46 , 1.87 
,,,,,,,,,,
Debtor Days, 59.57 , 54.77 , 57.95 , 58.85 , 59.69 , 73.56 , 78.19 , 43.30 , 84.40 , 227.07 
Inventory Turnover, 7.75 , 226.51 , 233.00 , 153.64 , 151.94 , 702.56 ," 1,030.48 ", 383.93 ," 2,491.70 ", 378.43 
,,,,,,,,,,
Return on Equity,44%,32%,12%,16%,15%,13%,12%,9%,10%,5%
Return on Capital Emp,,32%,22%,22%,17%,18%,17%,14%,15%,10%
,,,,,,,,,,
