FIRSTSOURCE SOLUTIONS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, 46.88 , 157.40 , 78.49 , 91.56 , 329.96 , (17.37), 50.58 , 76.85 , 78.34 , 41.07 
Cash from Investing Activity, (60.63), (87.57), 27.94 , 221.66 , 599.60 , 0.39 , (50.56), (21.04), (104.90), 123.50 
Cash from Financing Activity, (2.11), (73.30), 29.49 , (394.84), (970.17), 20.23 , (2.75), (45.36), 5.97 , (165.92)
Net Cash Flow, (15.86), (3.47), 135.92 , (81.62), (40.61), 3.25 , (2.73), 10.45 , (20.59), (1.34)
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
