HIND RECTIFIERS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 3.01 , 3.01 , 3.01 , 3.01 , 3.01 , 3.01 , 3.01 , 3.01 , 3.01 , 3.31 
Reserves, 39.52 , 44.77 , 52.29 , 60.17 , 67.48 , 62.55 , 60.34 , 58.83 , 50.20 , 62.98 
Borrowings, 7.69 , 3.66 , 7.21 , 15.11 , 19.33 , 22.87 , 25.74 , 31.85 , 41.01 , 50.92 
Other Liabilities, 20.08 , 16.13 , 19.23 , 24.82 , 24.56 , 24.78 , 27.31 , 30.61 , 20.15 , 36.97 
Total, 70.30 , 67.57 , 81.74 , 103.11 , 114.38 , 113.21 , 116.40 , 124.30 , 114.37 , 154.18 
,,,,,,,,,,
Net Block, 10.25 , 15.89 , 15.61 , 15.92 , 17.27 , 15.95 , 18.15 , 20.57 , 19.88 , 27.32 
Capital Work in Progress, 1.00 , -   , -   , -   , -   , 0.01 , 1.33 , 1.95 , 4.72 , 4.24 
Investments, -   , -   , -   , -   , -   , -   , -   , 0.05 , 0.05 , 0.10 
Other Assets, 59.05 , 51.68 , 66.13 , 87.19 , 97.11 , 97.25 , 96.92 , 101.73 , 89.72 , 122.52 
Total, 70.30 , 67.57 , 81.74 , 103.11 , 114.38 , 113.21 , 116.40 , 124.30 , 114.37 , 154.18 
,,,,,,,,,,
Working Capital, 38.97 , 35.55 , 46.90 , 62.37 , 72.55 , 72.47 , 69.61 , 71.12 , 69.57 , 85.55 
Debtors, 32.45 , 29.79 , 40.63 , 59.07 , 57.22 , 52.91 , 56.93 , 44.73 , 35.62 , 55.39 
Inventory, 15.38 , 13.77 , 17.90 , 19.16 , 26.03 , 30.07 , 22.38 , 32.63 , 27.13 , 34.41 
,,,,,,,,,,
Debtor Days, 120.64 , 144.13 , 145.88 , 182.81 , 153.32 , 199.67 , 221.13 , 173.80 , 116.61 , 160.84 
Inventory Turnover, 6.38 , 5.48 , 5.68 , 6.16 , 5.23 , 3.22 , 4.20 , 2.88 , 4.11 , 3.65 
,,,,,,,,,,
Return on Equity,22%,16%,18%,17%,14%,-8%,-6%,-2%,-13%,2%
Return on Capital Emp,,21%,22%,19%,14%,-6%,-4%,1%,-5%,8%
,,,,,,,,,,
