KOTHARI SUGARS & CHEMICALS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 82.89 , 82.89 , 82.89 , 82.89 , 82.89 , 82.89 , 82.89 , 82.89 , 82.89 , 82.89 
Reserves, 4.42 , 15.81 , 23.38 , 31.79 , 40.41 , 38.35 , 33.81 , 34.98 , 49.23 , 56.48 
Borrowings, 184.11 , 172.71 , 168.76 , 139.96 , 180.12 , 136.99 , 162.00 , 173.70 , 145.55 , 120.10 
Other Liabilities, 96.03 , 108.93 , 97.26 , 118.48 , 90.18 , 126.88 , 90.04 , 87.86 , 110.45 , 116.78 
Total, 367.45 , 380.34 , 372.29 , 373.12 , 393.60 , 385.11 , 368.74 , 379.43 , 388.12 , 376.25 
,,,,,,,,,,
Net Block, 201.94 , 195.17 , 184.04 , 182.54 , 226.70 , 218.95 , 209.02 , 194.81 , 191.13 , 178.45 
Capital Work in Progress, 6.40 , 12.46 , 15.15 , 25.10 , 0.66 , 5.50 , 0.01 , 0.01 , 0.38 , -   
Investments, 12.60 , 38.23 , 32.00 , 6.56 , 8.38 , 15.83 , 18.36 , 17.83 , 19.62 , 32.98 
Other Assets, 146.51 , 134.48 , 141.10 , 158.92 , 157.86 , 144.83 , 141.35 , 166.78 , 176.99 , 164.82 
Total, 367.45 , 380.34 , 372.29 , 373.12 , 393.60 , 385.11 , 368.74 , 379.43 , 388.12 , 376.25 
,,,,,,,,,,
Working Capital, 50.48 , 25.55 , 43.84 , 40.44 , 67.68 , 17.95 , 51.31 , 78.92 , 66.54 , 48.04 
Debtors, 5.44 , 19.87 , 14.29 , 20.14 , 16.73 , 13.25 , 8.18 , 9.28 , 13.99 , 17.83 
Inventory, 66.25 , 51.32 , 54.70 , 90.74 , 97.74 , 102.40 , 99.35 , 116.17 , 143.85 , 127.55 
,,,,,,,,,,
Debtor Days, 7.84 , 21.31 , 19.28 , 22.84 , 14.10 , 14.95 , 8.78 , 13.74 , 16.12 , 22.68 
Inventory Turnover, 3.82 , 6.63 , 4.95 , 3.55 , 4.43 , 3.16 , 3.42 , 2.12 , 2.20 , 2.25 
,,,,,,,,,,
Return on Equity,1%,12%,7%,7%,7%,2%,-4%,1%,8%,0%
Return on Capital Emp,,9%,7%,9%,9%,5%,2%,3%,7%,3%
,,,,,,,,,,
