EIH ASSOCIATED HOTELS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 19.59 , 19.59 , 19.59 , 19.59 , 30.47 , 30.47 , 30.47 , 30.47 , 30.47 , 30.47 
Reserves, 84.73 , 86.59 , 92.92 , 99.45 , 167.98 , 180.80 , 185.70 , 212.26 , 250.57 , 271.80 
Borrowings, 249.14 , 248.93 , 241.87 , 229.45 , 101.83 , 73.75 , 62.80 , 35.16 , 1.01 , 1.59 
Other Liabilities, 63.53 , 66.35 , 73.30 , 75.81 , 79.28 , 116.59 , 122.52 , 83.96 , 89.86 , 90.10 
Total, 416.99 , 421.46 , 427.68 , 424.30 , 379.56 , 401.61 , 401.49 , 361.85 , 371.91 , 393.96 
,,,,,,,,,,
Net Block, 269.73 , 262.68 , 259.87 , 254.08 , 277.54 , 271.07 , 263.10 , 255.54 , 247.69 , 243.37 
Capital Work in Progress, 1.55 , 1.71 , 0.77 , 1.35 , 1.70 , 1.03 , 1.25 , 1.01 , 2.77 , 2.60 
Investments, 72.96 , 81.41 , 89.81 , 89.84 , 0.90 , 0.90 , 0.90 , 1.24 , 19.46 , 39.85 
Other Assets, 72.75 , 75.66 , 77.23 , 79.03 , 99.42 , 128.61 , 136.24 , 104.06 , 101.99 , 108.14 
Total, 416.99 , 421.46 , 427.68 , 424.30 , 379.56 , 401.61 , 401.49 , 361.85 , 371.91 , 393.96 
,,,,,,,,,,
Working Capital, 9.22 , 9.31 , 3.93 , 3.22 , 20.14 , 12.02 , 13.72 , 20.10 , 12.13 , 18.04 
Debtors, 7.80 , 10.41 , 13.94 , 14.55 , 18.02 , 18.40 , 25.89 , 25.12 , 23.20 , 28.54 
Inventory, 7.43 , 6.49 , 6.77 , 6.65 , 8.05 , 8.86 , 9.64 , 10.62 , 10.85 , 10.19 
,,,,,,,,,,
Debtor Days, 17.90 , 25.68 , 29.33 , 28.28 , 30.97 , 31.11 , 41.28 , 37.37 , 32.13 , 39.52 
Inventory Turnover, 21.40 , 22.80 , 25.62 , 28.24 , 26.39 , 24.37 , 23.75 , 23.10 , 24.29 , 25.87 
,,,,,,,,,,
Return on Equity,9%,5%,11%,11%,10%,11%,11%,16%,15%,13%
Return on Capital Emp,,10%,12%,13%,16%,17%,17%,22%,24%,20%
,,,,,,,,,,
