JAMNA AUTO INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 36.53 , 36.54 , 39.28 , 39.40 , 39.50 , 39.50 , 39.62 , 39.72 , 39.83 , 39.83 
Reserves, 27.13 , 34.92 , 91.56 , 113.81 , 133.58 , 142.87 , 159.37 , 205.85 , 295.37 , 386.69 
Borrowings, 161.18 , 114.96 , 125.19 , 155.94 , 133.38 , 105.97 , 63.56 , 15.22 , 70.73 , 60.37 
Other Liabilities, 152.78 , 208.54 , 254.37 , 267.76 , 241.61 , 218.59 , 211.88 , 211.55 , 142.54 , 262.13 
Total, 377.62 , 394.96 , 510.40 , 576.91 , 548.07 , 506.93 , 474.43 , 472.34 , 548.47 , 749.02 
,,,,,,,,,,
Net Block, 96.53 , 141.04 , 168.37 , 177.72 , 257.09 , 250.54 , 233.86 , 202.59 , 266.61 , 272.31 
Capital Work in Progress, 55.99 , 21.50 , 24.31 , 82.88 , 9.25 , 1.25 , 6.85 , 56.36 , 8.05 , 30.79 
Investments, 7.22 , 7.22 , 26.43 , 21.91 , 21.50 , 20.91 , 21.13 , 15.21 , 25.92 , 12.65 
Other Assets, 217.88 , 225.20 , 291.29 , 294.40 , 260.23 , 234.23 , 212.59 , 198.18 , 247.89 , 433.27 
Total, 377.62 , 394.96 , 510.40 , 576.91 , 548.07 , 506.93 , 474.43 , 472.34 , 548.47 , 749.02 
,,,,,,,,,,
Working Capital, 65.10 , 16.66 , 36.92 , 26.64 , 18.62 , 15.64 , 0.71 , (13.37), 105.35 , 171.14 
Debtors, 64.63 , 53.27 , 117.80 , 107.07 , 96.03 , 104.85 , 70.99 , 58.77 , 48.29 , 175.78 
Inventory, 58.77 , 68.17 , 86.06 , 108.52 , 109.24 , 77.47 , 82.55 , 81.86 , 87.10 , 145.84 
,,,,,,,,,,
Debtor Days, 52.62 , 34.93 , 52.71 , 40.40 , 41.72 , 53.46 , 26.46 , 19.65 , 16.30 , 39.89 
Inventory Turnover, 7.63 , 8.17 , 9.48 , 8.91 , 7.69 , 9.24 , 11.86 , 13.33 , 12.42 , 11.03 
,,,,,,,,,,
Return on Equity,-26%,22%,32%,28%,17%,8%,15%,29%,31%,29%
Return on Capital Emp,,23%,34%,24%,18%,11%,21%,41%,43%,43%
,,,,,,,,,,
