GRAPHITE INDIA LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 1,092.14 "," 1,101.90 "," 1,225.94 "," 1,670.84 "," 1,764.86 "," 1,768.08 "," 1,497.22 "," 1,346.68 "," 1,305.77 "," 2,958.20 "," 6,737.00 "," 6,737.00 "," 3,691.36 "
Expenses, 892.04 , 752.37 , 949.71 ," 1,361.93 "," 1,485.94 "," 1,483.80 "," 1,347.54 "," 1,196.42 "," 1,230.17 "," 1,605.66 "," 2,531.00 "," 2,531.00 "," 2,911.76 "
Operating Profit, 200.10 , 349.53 , 276.23 , 308.91 , 278.92 , 284.28 , 149.68 , 150.26 , 75.60 ," 1,352.54 "," 4,206.00 "," 4,206.00 ", 779.61 
Other Income, 60.03 , 58.76 , 24.47 , 64.24 , 26.35 , 40.21 , 30.74 , 46.50 , 83.89 , 88.89 , 142.00 , -   , -   
Depreciation, 34.35 , 39.54 , 39.33 , 40.44 , 50.04 , 53.60 , 38.75 , 44.42 , 41.56 , 46.43 , 56.00 , 56.00 , 56.00 
Interest, 25.93 , 10.49 , 5.55 , 14.39 , 22.14 , 16.96 , 12.23 , 7.84 , 6.50 , 6.18 , 11.00 , 11.00 , 11.00 
Profit before tax, 200.75 , 359.26 , 255.82 , 320.66 , 233.08 , 253.92 , 129.44 , 144.50 , 111.43 ," 1,388.82 "," 4,281.00 "," 4,139.00 ", 712.61 
Tax, 7.18 , 127.09 , 83.50 , 82.77 , 70.00 , 83.00 , 47.25 , 39.86 , (0.85), 475.19 ," 1,475.00 ",34%,34%
Net profit, 193.57 , 232.17 , 172.32 , 237.89 , 163.08 , 170.92 , 82.19 , 104.64 , 112.28 , 913.63 ," 2,806.00 "," 2,712.93 ", 467.08 
EPS, 12.81 , 13.54 , 8.82 , 12.18 , 8.35 , 8.75 , 4.21 , 5.36 , 5.75 , 46.76 , 143.60 , 138.84 , 23.90 
Price to earning, 2.34 , 6.86 , 11.03 , 7.43 , 9.38 , 10.02 , 19.89 , 14.09 , 21.49 , 15.04 , 2.88 , 13.38 , 2.88 
Price, 29.99 , 92.90 , 97.29 , 90.49 , 78.26 , 87.69 , 83.67 , 75.49 , 123.49 , 703.39 , 413.45 ," 1,857.07 ", 68.82 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,23.42%,25.85%,39.69%,28.75%,41.94%,40.01%,47.55%,37.35%,34.81%,36.36%,,,
OPM,18.32%,31.72%,22.53%,18.49%,15.80%,16.08%,10.00%,11.16%,5.79%,45.72%,62.43%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,11.71%,13.41%,10.88%,25.48%,127.74%,127.74%,10.88%
,,,,,,OPM,21.78%,21.12%,22.67%,28.13%,62.43%,62.43%,21.12%
,,,,,,Price to Earning, 10.95 , 12.53 , 13.90 , 13.38 , 2.88 , 13.38 , 2.88 
