GVK POWER & INFRASTRUCTURE LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, 5.14 , 1.27 , (22.98), 19.01 , 29.60 , 60.39 , 5.41 , 36.66 , 34.48 , 54.50 
Cash from Investing Activity, (287.54), (804.23), 35.95 , (307.53), 18.60 , (110.20), (185.29), (64.02), 0.81 , (251.33)
Cash from Financing Activity, -   , 804.47 , (13.66), 291.89 , (38.03), 49.78 , 172.18 , 19.34 , (36.02), 197.23 
Net Cash Flow, (282.40), 1.51 , (0.69), 3.37 , 10.17 , (0.03), (7.70), (8.02), (0.73), 0.40 
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
