BOROSIL GLASS WORKS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 3.96 , 3.96 , 3.96 , 3.14 , 3.01 , 3.01 , 3.01 , 2.31 , 2.31 , 2.31 
Reserves, 58.42 , 33.63 , 662.96 , 620.52 , 624.23 , 654.34 , 694.45 , 633.89 , 769.44 , 819.38 
Borrowings, 24.23 , 44.10 , -   , -   , 1.79 , 0.86 , 2.17 , 32.54 , -   , -   
Other Liabilities, 22.52 , 14.46 , 29.90 , 36.37 , 31.58 , 34.56 , 50.90 , 46.95 , 50.75 , 71.64 
Total, 109.13 , 96.15 , 696.82 , 660.03 , 660.61 , 692.77 , 750.53 , 715.69 , 822.50 , 893.33 
,,,,,,,,,,
Net Block, 34.30 , 30.41 , 8.43 , 34.11 , 80.35 , 172.73 , 156.43 , 158.14 , 108.82 , 107.78 
Capital Work in Progress, 2.80 , 5.67 , 3.02 , 47.40 , 14.25 , 6.04 , 5.61 , 5.11 , 4.61 , 4.13 
Investments, 19.45 , 19.45 , 495.58 , 424.85 , 409.09 , 380.24 , 444.81 , 379.99 , 454.43 , 508.78 
Other Assets, 52.58 , 40.62 , 189.79 , 153.67 , 156.92 , 133.76 , 143.68 , 172.45 , 254.64 , 272.64 
Total, 109.13 , 96.15 , 696.82 , 660.03 , 660.61 , 692.77 , 750.53 , 715.69 , 822.50 , 893.33 
,,,,,,,,,,
Working Capital, 30.06 , 26.16 , 159.89 , 117.30 , 125.34 , 99.20 , 92.78 , 125.50 , 203.89 , 201.00 
Debtors, 11.62 , 16.13 , 25.72 , 24.96 , 28.66 , 29.10 , 31.63 , 37.12 , 44.17 , 69.78 
Inventory, 35.11 , 17.83 , 17.44 , 22.77 , 29.96 , 30.36 , 36.24 , 39.74 , 40.46 , 38.80 
,,,,,,,,,,
Debtor Days, 64.16 , 67.87 , 79.88 , 72.31 , 77.83 , 68.20 , 65.89 , 60.97 , 60.38 , 86.10 
Inventory Turnover, 1.88 , 4.87 , 6.74 , 5.53 , 4.49 , 5.13 , 4.83 , 5.59 , 6.60 , 7.62 
,,,,,,,,,,
Return on Equity,-15%,-66%,97%,5%,3%,6%,7%,2%,16%,6%
Return on Capital Emp,,-25%,214%,6%,4%,7%,9%,2%,19%,9%
,,,,,,,,,,
