HSIL LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 11.01 , 11.01 , 13.21 , 13.21 , 13.21 , 13.21 , 14.46 , 14.46 , 14.46 , 14.46 
Reserves, 239.53 , 476.75 , 687.96 ," 1,000.03 "," 1,075.97 "," 1,108.27 "," 1,421.23 "," 1,372.94 "," 1,435.58 "," 1,474.81 "
Borrowings, 469.05 , 489.16 , 385.59 , 837.58 , 999.21 ," 1,098.43 ", 751.43 , 622.45 , 911.26 ," 1,230.02 "
Other Liabilities, 225.26 , 225.49 , 297.01 , 416.86 , 481.08 , 523.82 , 536.19 , 683.39 , 760.29 , 776.74 
Total, 944.85 ," 1,202.41 "," 1,383.77 "," 2,267.68 "," 2,569.47 "," 2,743.73 "," 2,723.31 "," 2,693.24 "," 3,121.59 "," 3,496.03 "
,,,,,,,,,,
Net Block, 403.24 , 745.80 , 779.85 ," 1,061.99 "," 1,383.23 "," 1,487.23 "," 1,559.54 "," 1,513.74 "," 1,523.28 "," 1,681.07 "
Capital Work in Progress, 125.15 , 7.79 , 29.54 , 332.95 , 61.61 , 119.31 , 33.54 , 62.53 , 151.58 , 209.38 
Investments, 42.75 , 55.41 , 100.38 , 186.47 , 197.07 , 132.74 , 144.49 , 32.62 , 139.59 , 34.55 
Other Assets, 373.71 , 393.41 , 474.00 , 686.27 , 927.56 ," 1,004.45 ", 985.74 ," 1,084.35 "," 1,307.14 "," 1,571.03 "
Total, 944.85 ," 1,202.41 "," 1,383.77 "," 2,267.68 "," 2,569.47 "," 2,743.73 "," 2,723.31 "," 2,693.24 "," 3,121.59 "," 3,496.03 "
,,,,,,,,,,
Working Capital, 148.45 , 167.92 , 176.99 , 269.41 , 446.48 , 480.63 , 449.55 , 400.96 , 546.85 , 794.29 
Debtors, 102.77 , 139.74 , 161.48 , 224.71 , 351.10 , 409.38 , 406.75 , 387.57 , 397.17 , 514.09 
Inventory, 147.00 , 156.59 , 206.99 , 273.28 , 362.07 , 405.73 , 435.71 , 490.06 , 492.50 , 564.30 
,,,,,,,,,,
Debtor Days, 63.55 , 66.16 , 57.34 , 62.51 , 83.32 , 87.50 , 81.70 , 72.20 , 69.98 , 83.41 
Inventory Turnover, 4.02 , 4.92 , 4.97 , 4.80 , 4.25 , 4.21 , 4.17 , 4.00 , 4.21 , 3.99 
,,,,,,,,,,
Return on Equity,16%,11%,12%,11%,9%,5%,7%,8%,7%,5%
Return on Capital Emp,,12%,16%,14%,10%,8%,10%,11%,8%,6%
,,,,,,,,,,
