HEG LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 1,020.99 "," 1,114.87 "," 1,101.91 "," 1,417.03 "," 1,618.86 "," 1,466.81 "," 1,228.06 ", 869.50 , 858.84 ," 2,747.83 "," 6,592.82 "," 8,791.59 "," 3,483.72 "
Expenses, 648.73 , 775.17 , 879.80 ," 1,174.59 "," 1,331.97 "," 1,226.56 "," 1,046.42 ", 732.66 , 777.55 ," 1,026.26 "," 1,934.55 "," 2,579.74 "," 2,497.02 "
Operating Profit, 372.26 , 339.70 , 222.11 , 242.44 , 286.89 , 240.25 , 181.64 , 136.84 , 81.29 ," 1,721.57 "," 4,658.27 "," 6,211.85 ", 986.70 
Other Income, (98.36), 13.25 , 24.74 , (76.68), (35.37), 2.15 , 15.16 , 3.74 , 6.58 , 12.37 , 109.21 , -   , -   
Depreciation, 45.55 , 51.37 , 57.31 , 57.93 , 62.64 , 72.66 , 75.36 , 79.30 , 73.92 , 72.56 , 72.41 , 72.41 , 72.41 
Interest, 66.96 , 59.26 , 21.57 , 40.69 , 63.60 , 72.30 , 77.13 , 60.31 , 54.72 , 56.68 , 17.97 , 17.97 , 17.97 
Profit before tax, 161.39 , 242.32 , 167.97 , 67.14 , 125.28 , 97.44 , 44.31 , 0.96 , (40.77)," 1,604.71 "," 4,677.10 "," 6,121.47 ", 896.32 
Tax, 54.40 , 71.26 , 39.11 , 4.82 , 19.48 , 10.82 , 5.32 , 8.51 , 9.27 , 523.37 ," 1,626.65 ",35%,35%
Net profit, 106.99 , 171.06 , 128.86 , 62.32 , 105.79 , 86.62 , 39.00 , (7.55), (50.05)," 1,081.34 "," 3,050.45 "," 3,992.48 ", 584.59 
EPS, 24.14 , 40.15 , 30.08 , 15.60 , 26.47 , 21.68 , 9.76 , (1.89), (12.53), 270.61 , 790.36 ," 1,034.44 ", 151.46 
Price to earning, 4.76 , 9.02 , 7.85 , 14.57 , 6.34 , 10.53 , 22.42 , (80.67), (21.98), 10.47 , 2.30 , 6.38 , 2.30 
Price, 114.87 , 362.05 , 236.04 , 227.30 , 167.93 , 228.32 , 218.84 , 152.41 , 275.33 ," 2,831.98 "," 1,817.05 "," 6,601.88 ", 348.22 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,25.86%,24.91%,33.25%,32.06%,30.22%,27.68%,30.74%,0.00%,0.00%,29.56%,,,
OPM,36.46%,30.47%,20.16%,17.11%,17.72%,16.38%,14.79%,15.74%,9.47%,62.65%,70.66%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,11.63%,13.94%,11.16%,30.79%,219.95%,219.95%,11.16%
,,,,,,OPM,28.45%,28.32%,32.93%,43.33%,70.66%,70.66%,28.32%
,,,,,,Price to Earning, 9.81 , 11.11 , 11.43 , 6.38 , 2.30 , 6.38 , 2.30 
