DEN NETWORKS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 18.12 , 130.49 , 130.49 , 130.49 , 132.77 , 177.57 , 177.74 , 177.74 , 193.57 , 195.32 
Reserves, 196.40 , 595.53 , 602.69 , 626.62 , 680.17 ," 1,582.87 "," 1,470.94 ", 885.21 , 639.42 , 614.87 
Borrowings, 120.90 , 162.97 , 154.42 , 255.53 , 712.75 , 974.02 , 929.34 , 834.60 , 484.63 , 529.36 
Other Liabilities, 137.49 , 122.60 , 122.98 , 138.31 , 274.92 , 301.30 , 397.60 , 923.48 , 893.01 , 898.70 
Total, 472.91 ," 1,011.59 "," 1,010.58 "," 1,150.95 "," 1,800.61 "," 3,035.76 "," 2,975.62 "," 2,821.03 "," 2,210.63 "," 2,238.25 "
,,,,,,,,,,
Net Block, 120.29 , 150.94 , 165.55 , 204.13 , 500.02 , 616.55 , 674.69 , 887.17 , 735.09 , 678.14 
Capital Work in Progress, 25.39 , 19.43 , 38.69 , 74.03 , 53.37 , 75.21 , 93.19 , 115.09 , 30.76 , 31.21 
Investments, 136.90 , 318.56 , 365.87 , 415.46 , 568.17 , 857.63 , 697.13 , 622.43 , 398.63 , 579.08 
Other Assets, 190.33 , 522.66 , 440.47 , 457.33 , 679.05 ," 1,486.37 "," 1,510.61 "," 1,196.34 "," 1,046.15 ", 949.82 
Total, 472.91 ," 1,011.59 "," 1,010.58 "," 1,150.95 "," 1,800.61 "," 3,035.76 "," 2,975.62 "," 2,821.03 "," 2,210.63 "," 2,238.25 "
,,,,,,,,,,
Working Capital, 52.84 , 400.06 , 317.49 , 319.02 , 404.13 ," 1,185.07 "," 1,113.01 ", 272.86 , 153.14 , 51.12 
Debtors, 59.72 , 101.01 , 97.32 , 119.46 , 157.04 , 283.56 , 327.84 , 334.75 , 316.68 , 379.70 
Inventory, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Debtor Days, 82.36 , 114.51 , 108.22 , 101.35 , 82.46 , 120.18 , 141.34 , 139.86 , 128.58 , 130.20 
Inventory Turnover, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,-6%,3%,1%,1%,6%,0%,-7%,-34%,-26%,-4%
Return on Capital Emp,,6%,3%,4%,9%,4%,-1%,-12%,-10%,1%
,,,,,,,,,,
