ANSAL HOUSING LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 17.66 , 18.56 , 19.46 , 20.29 , 19.89 , 59.48 , 59.48 , 59.48 , 59.39 , 59.39 
Reserves, 223.41 , 250.73 , 283.78 , 319.77 , 350.71 , 344.50 , 368.25 , 379.68 , 371.70 , 350.87 
Borrowings, 284.87 , 307.11 , 242.04 , 360.57 , 462.87 , 606.68 , 646.04 , 634.82 , 593.60 , 619.57 
Other Liabilities, 218.26 , 219.04 , 362.05 , 544.39 , 857.22 , 906.79 , 788.77 , 801.15 , 840.54 , 856.20 
Total, 744.20 , 795.44 , 907.33 ," 1,245.02 "," 1,690.69 "," 1,917.45 "," 1,862.54 "," 1,875.13 "," 1,865.23 "," 1,886.03 "
,,,,,,,,,,
Net Block, 27.30 , 32.99 , 39.86 , 42.34 , 49.78 , 64.79 , 69.32 , 64.70 , 58.44 , 52.08 
Capital Work in Progress, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Investments, 25.22 , 25.04 , 20.39 , 20.39 , 22.93 , 29.26 , 29.47 , 29.55 , 25.19 , 24.97 
Other Assets, 691.68 , 737.41 , 847.08 ," 1,182.29 "," 1,617.98 "," 1,823.40 "," 1,763.75 "," 1,780.88 "," 1,781.60 "," 1,808.98 "
Total, 744.20 , 795.44 , 907.33 ," 1,245.02 "," 1,690.69 "," 1,917.45 "," 1,862.54 "," 1,875.13 "," 1,865.23 "," 1,886.03 "
,,,,,,,,,,
Working Capital, 473.42 , 518.37 , 485.03 , 637.90 , 760.76 , 916.61 , 974.98 , 979.73 , 941.06 , 952.78 
Debtors, 56.27 , 60.99 , 65.57 , 120.89 , 166.91 , 132.42 , 78.24 , 85.27 , 55.77 , 74.85 
Inventory, 416.47 , 482.42 , 533.58 , 847.64 ," 1,117.04 "," 1,188.15 "," 1,379.68 "," 1,386.66 "," 1,405.01 "," 1,403.27 "
,,,,,,,,,,
Debtor Days, 98.40 , 108.16 , 81.74 , 110.31 , 142.47 , 80.00 , 37.08 , 69.40 , 74.36 , 134.76 
Inventory Turnover, 0.50 , 0.43 , 0.55 , 0.47 , 0.38 , 0.51 , 0.56 , 0.32 , 0.19 , 0.14 
,,,,,,,,,,
Return on Equity,7%,8%,11%,10%,10%,10%,7%,3%,-1%,-5%
Return on Capital Emp,,10%,14%,14%,13%,12%,9%,8%,6%,5%
,,,,,,,,,,
