JULLUNDUR MOTOR AGENCY (DELHI) LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 2.98 , 2.98 , 2.98 , 2.98 , 2.98 , 5.96 , 5.96 , 5.96 , 5.96 , 5.96 
Reserves, 34.95 , 45.12 , 56.05 , 68.77 , 81.23 , 89.29 , 100.81 , 110.41 , 120.93 , 132.66 
Borrowings, 5.81 , 7.03 , 7.62 , 8.30 , 8.49 , 9.23 , -   , -   , -   , -   
Other Liabilities, 26.17 , 34.94 , 39.75 , 51.03 , 58.31 , 59.75 , 60.93 , 61.14 , 62.32 , 68.57 
Total, 69.91 , 90.07 , 106.40 , 131.08 , 151.01 , 164.23 , 167.70 , 177.51 , 189.21 , 207.19 
,,,,,,,,,,
Net Block, 3.45 , 4.06 , 5.73 , 5.68 , 6.71 , 8.12 , 9.59 , 11.81 , 11.09 , 10.68 
Capital Work in Progress, -   , -   , -   , 1.35 , 0.90 , 0.98 , 1.49 , -   , 0.17 , -   
Investments, 4.53 , 9.83 , 6.96 , 17.44 , 17.18 , 23.05 , 4.02 , 3.73 , 14.03 , 17.19 
Other Assets, 61.93 , 76.18 , 93.71 , 106.61 , 126.22 , 132.08 , 152.60 , 161.97 , 163.92 , 179.32 
Total, 69.91 , 90.07 , 106.40 , 131.08 , 151.01 , 164.23 , 167.70 , 177.51 , 189.21 , 207.19 
,,,,,,,,,,
Working Capital, 35.76 , 41.24 , 53.96 , 55.58 , 67.91 , 72.33 , 91.67 , 100.83 , 101.60 , 110.75 
Debtors, 25.01 , 33.00 , 33.84 , 45.76 , 48.46 , 49.58 , 52.36 , 49.76 , 53.90 , 54.83 
Inventory, 19.30 , 23.45 , 28.66 , 37.16 , 44.50 , 46.29 , 50.27 , 54.40 , 50.46 , 53.15 
,,,,,,,,,,
Debtor Days, 45.26 , 49.53 , 44.56 , 51.57 , 50.95 , 48.54 , 50.10 , 47.18 , 51.83 , 62.35 
Inventory Turnover, 10.45 , 10.37 , 9.67 , 8.72 , 7.80 , 8.05 , 7.59 , 7.08 , 7.52 , 6.04 
,,,,,,,,,,
Return on Equity,17%,24%,22%,21%,17%,15%,14%,11%,10%,9%
Return on Capital Emp,,36%,33%,30%,25%,22%,21%,17%,17%,14%
,,,,,,,,,,
