JAIPRAKASH POWER VENTURES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 296.67 , 690.73 , 736.89 ," 1,615.56 "," 2,252.62 "," 2,693.23 "," 3,944.13 "," 3,883.68 "," 2,791.63 "," 3,381.31 "," 3,732.40 "," 4,095.55 "," 3,194.59 "
Expenses, 46.71 , 82.87 , 80.92 , 133.81 , 493.71 , 832.72 ," 1,349.04 "," 1,527.60 "," 1,810.64 "," 2,364.68 "," 2,552.52 "," 2,322.51 "," 2,184.72 "
Operating Profit, 249.96 , 607.86 , 655.97 ," 1,481.75 "," 1,758.91 "," 1,860.51 "," 2,595.09 "," 2,356.08 ", 980.99 ," 1,016.63 "," 1,179.88 "," 1,773.04 "," 1,009.87 "
Other Income, 40.14 , 27.06 , 93.84 , 70.74 , 38.18 , 47.20 , 117.79 , 80.24 , 87.62 , 348.75 , 194.37 , -   , -   
Depreciation, 46.97 , 95.10 , 94.91 , 230.05 , 323.89 , 446.59 , 465.28 , 566.08 , 486.84 , 486.86 , 475.12 , 475.12 , 475.12 
Interest, 81.94 , 236.43 , 448.44 , 859.45 ," 1,124.09 "," 1,447.68 "," 2,117.55 "," 2,343.80 "," 1,805.94 "," 1,497.22 "," 1,432.58 "," 1,432.58 "," 1,432.58 "
Profit before tax, 161.19 , 303.39 , 206.46 , 462.99 , 349.11 , 13.44 , 130.05 , (473.56)," (1,224.17)", (618.70), (533.45), (134.66), (897.83)
Tax, 18.33 , 51.84 , 41.35 , 60.04 , 19.96 , (6.29), (7.16), (241.76), (463.56), (91.39), (155.57),0%,0%
Net profit, 142.86 , 251.55 , 165.11 , 402.95 , 329.15 , 19.73 , 137.21 , (231.80), (760.61), (527.31), (377.88), (134.66), (897.83)
EPS, 2.91 , 1.20 , 0.79 , 1.54 , 1.12 , 0.07 , 0.47 , (0.79), (1.27), (0.88), (0.63), (0.22), (1.50)
Price to earning, 12.80 , 60.21 , 60.94 , 26.60 , 22.90 , 233.13 , 21.12 , (6.06), (3.82), (5.05), -   , -   , -   
Price, 37.25 , 72.27 , 48.01 , 40.83 , 25.66 , 15.66 , 9.86 , 4.78 , 4.85 , 4.44 , 2.35 , -   , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,51.55%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,84.26%,88.00%,89.02%,91.72%,78.08%,69.08%,65.80%,60.67%,35.14%,30.07%,31.61%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,31.05%,24.32%,8.46%,-5.00%,21.12%,21.12%,-5.00%
,,,,,,OPM,60.86%,58.60%,52.77%,43.29%,31.61%,43.29%,31.61%
,,,,,,Price to Earning, 62.53 , 75.94 , 127.12 ,  , -   , -   , -   
