INDOSOLAR LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, 21.42 , (48.91), (35.70), (3.53), (25.92), (22.71), 79.03 , 16.18 , 54.62 , 29.23 
Cash from Investing Activity, 14.76 , (229.31), (223.73), (169.79), (76.71), (3.68), (61.20), (1.77), (28.24), (8.00)
Cash from Financing Activity, (5.63), 271.62 , 242.60 , 179.63 , 96.55 , 28.14 , (9.55), (23.89), (20.52), (24.94)
Net Cash Flow, 30.55 , (6.60), (16.83), 6.31 , (6.08), 1.75 , 8.27 , (9.49), 5.86 , (3.72)
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
