CREATIVE EYE LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 10.03 , 10.03 , 10.03 , 10.03 , 10.03 , 10.03 , 10.03 , 10.03 , 10.03 , 10.03 
Reserves, 31.12 , 26.73 , 23.50 , 25.43 , 29.96 , 31.35 , 27.91 , 26.50 , 27.63 , 23.31 
Borrowings, 11.17 , 7.87 , 4.09 , 5.38 , 1.57 , 2.37 , 3.22 , 2.80 , 0.57 , 4.50 
Other Liabilities, 13.68 , 13.34 , 4.86 , 7.53 , 4.43 , 4.12 , 4.11 , 1.44 , 5.14 , 5.98 
Total, 66.00 , 57.97 , 42.48 , 48.37 , 45.99 , 47.87 , 45.27 , 40.77 , 43.37 , 43.82 
,,,,,,,,,,
Net Block, 7.48 , 5.60 , 3.67 , 3.12 , 3.05 , 2.75 , 2.60 , 2.37 , 2.09 , 1.80 
Capital Work in Progress, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Investments, 3.05 , 3.05 , 0.05 , 0.05 , 0.05 , 0.05 , 0.05 , 0.05 , 0.67 , 0.72 
Other Assets, 55.47 , 49.32 , 38.76 , 45.20 , 42.89 , 45.07 , 42.62 , 38.35 , 40.61 , 41.30 
Total, 66.00 , 57.97 , 42.48 , 48.37 , 45.99 , 47.87 , 45.27 , 40.77 , 43.37 , 43.82 
,,,,,,,,,,
Working Capital, 41.79 , 35.98 , 33.90 , 37.67 , 38.46 , 40.95 , 38.51 , 36.91 , 35.47 , 35.32 
Debtors, 14.41 , 10.36 , 2.81 , 12.58 , 10.09 , 10.63 , 11.70 , 7.19 , 13.35 , 8.17 
Inventory, 19.98 , 19.45 , 17.49 , 14.53 , 11.10 , 10.73 , 10.60 , 12.42 , 10.33 , 14.65 
,,,,,,,,,,
Debtor Days, 99.75 , 120.54 , 79.82 , 148.07 , 141.38 , 220.33 , 281.51 , 514.58 , 281.34 , 389.30 
Inventory Turnover, 2.64 , 1.61 , 0.73 , 2.13 , 2.35 , 1.64 , 1.43 , 0.41 , 1.68 , 0.52 
,,,,,,,,,,
Return on Equity,-9%,-10%,-10%,6%,12%,3%,-9%,-4%,1%,-13%
Return on Capital Emp,,-5%,-6%,7%,11%,4%,-7%,-3%,3%,-11%
,,,,,,,,,,
