DB (INTERNATIONAL) STOCK BROKERS LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 6.02 , 8.20 , 11.13 , 12.05 , 14.08 , 11.91 , 8.56 , 5.99 , 4.70 , 5.87 , 3.95 , 7.33 , 5.24 
Expenses, 5.30 , 5.88 , 7.84 , 8.12 , 4.85 , 5.03 , 4.72 , 4.50 , 4.06 , 4.79 , 5.16 , 5.91 , 5.24 
Operating Profit, 0.72 , 2.32 , 3.29 , 3.93 , 9.23 , 6.88 , 3.84 , 1.49 , 0.64 , 1.08 , (1.21), 1.42 , -   
Other Income, 0.02 , 0.01 , 0.03 , 0.02 , 0.03 , 0.04 , -   , -   , -   , 0.01 , 0.01 , -   , -   
Depreciation, 0.27 , 0.36 , 0.53 , 0.61 , 0.48 , 0.31 , 0.26 , 0.15 , 0.11 , 0.10 , 0.24 , 0.24 , 0.24 
Interest, 0.13 , 0.29 , 0.32 , 0.48 , 0.65 , 0.84 , 0.95 , 0.25 , 0.07 , 0.12 , 0.12 , 0.12 , 0.12 
Profit before tax, 0.34 , 1.68 , 2.47 , 2.86 , 8.12 , 5.78 , 2.63 , 1.09 , 0.45 , 0.87 , (1.56), 1.06 , (0.36)
Tax, 0.10 , 0.52 , 0.81 , 0.46 , 1.46 , 1.11 , 0.78 , 0.38 , 0.10 , 0.28 , (0.17),0%,0%
Net profit, 0.24 , 1.16 , 1.66 , 2.40 , 6.66 , 4.66 , 1.85 , 0.70 , 0.36 , 0.60 , (1.39), 1.06 , (0.36)
EPS, 0.16 , 0.33 , 0.47 , 0.69 , 1.90 , 1.33 , 0.53 , 0.20 , 0.10 , 0.17 , (0.40), 0.30 , (0.10)
Price to earning, 49.36 , 59.58 , 170.15 , 141.66 , 50.41 , 61.27 , 87.49 , 99.34 , 92.31 , 49.91 , -   , 80.52 , -   
Price, 7.90 , 19.75 , 80.70 , 97.14 , 95.92 , 81.58 , 46.24 , 19.87 , 9.50 , 8.56 , 9.00 , 24.41 , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,60.34%,42.17%,43.75%,15.77%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,11.96%,28.29%,29.56%,32.61%,65.55%,57.77%,44.86%,24.87%,13.62%,18.40%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,-0.28%,-8.73%,-16.05%,-11.82%,24.89%,24.89%,-16.05%
,,,,,,OPM,37.76%,42.89%,37.62%,19.38%,0.00%,19.38%,0.00%
,,,,,,Price to Earning, 86.15 , 83.20 , 78.06 , 80.52 , -   , 80.52 , -   
