CAPRI GLOBAL CAPITAL LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 27.00 , 27.75 , 34.87 , 34.89 , 34.91 , 34.98 , 35.03 , 35.03 , 35.03 , 35.03 
Reserves, 121.88 , 236.40 , 737.69 , 774.71 , 842.97 , 919.02 , 998.11 ," 1,051.00 "," 1,108.78 "," 1,196.58 "
Borrowings, 21.75 , -   , 0.14 , -   , -   , -   , 50.00 , 141.17 , 727.30 ," 1,464.43 "
Other Liabilities, 57.01 , 12.78 , 6.37 , 15.20 , 14.01 , 16.21 , 49.38 , 76.68 , 93.51 , 127.90 
Total, 227.64 , 276.93 , 779.07 , 824.80 , 891.89 , 970.21 ," 1,132.52 "," 1,303.88 "," 1,964.62 "," 2,823.94 "
,,,,,,,,,,
Net Block, 0.91 , 1.84 , 3.45 , 3.84 , 4.50 , 11.21 , 8.10 , 7.73 , 12.45 , 11.73 
Capital Work in Progress, -   , -   , -   , -   , -   , -   , -   , -   , 0.27 , -   
Investments, 30.50 , 38.55 , 96.49 , 56.49 , 57.62 , 37.70 , 126.97 , 122.77 , 80.78 , 128.70 
Other Assets, 196.23 , 236.54 , 679.13 , 764.47 , 829.77 , 921.30 , 997.45 ," 1,173.38 "," 1,871.12 "," 2,683.51 "
Total, 227.64 , 276.93 , 779.07 , 824.80 , 891.89 , 970.21 ," 1,132.52 "," 1,303.88 "," 1,964.62 "," 2,823.94 "
,,,,,,,,,,
Working Capital, 139.22 , 223.76 , 672.76 , 749.27 , 815.76 , 905.09 , 948.07 ," 1,096.70 "," 1,777.61 "," 2,555.61 "
Debtors, 13.53 , 6.47 , 3.07 , 2.33 , 39.40 , 7.86 , 26.00 , 8.12 , 0.73 , 0.53 
Inventory, 25.02 , 121.01 , 244.32 , 184.30 , 238.24 , 158.02 , 23.54 , -   , -   , -   
,,,,,,,,,,
Debtor Days, 29.13 , 2.21 , 2.30 , 1.49 , 7.76 , 18.13 , 50.07 , 15.90 , 1.15 , 0.56 
Inventory Turnover, 6.78 , 8.82 , 1.99 , 3.10 , 7.78 , 1.00 , 8.05 , -   , -   , -   
,,,,,,,,,,
Return on Equity,68%,43%,11%,5%,8%,9%,8%,4%,5%,8%
Return on Capital Emp,,80%,26%,8%,13%,14%,14%,6%,9%,10%
,,,,,,,,,,
