MALU PAPER MILLS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 17.06 , 17.06 , 17.06 , 17.06 , 17.06 , 17.06 , 17.06 , 17.06 , 17.06 , 17.06 
Reserves, 21.04 , 28.12 , 25.14 , 4.93 , (7.49), (6.09), (4.22), (2.26), 7.04 , 7.49 
Borrowings, 84.11 , 91.06 , 87.85 , 103.98 , 109.98 , 110.40 , 110.91 , 107.98 , 109.58 , 100.86 
Other Liabilities, 32.54 , 38.20 , 43.46 , 41.31 , 51.63 , 49.68 , 51.79 , 50.89 , 35.77 , 51.07 
Total, 154.75 , 174.44 , 173.51 , 167.28 , 171.18 , 171.05 , 175.54 , 173.67 , 169.45 , 176.48 
,,,,,,,,,,
Net Block, 93.18 , 111.21 , 107.51 , 102.94 , 99.07 , 93.28 , 91.92 , 88.99 , 84.36 , 80.26 
Capital Work in Progress, -   , -   , -   , -   , -   , -   , -   , -   , -   , 1.06 
Investments, 0.11 , 0.11 , 0.11 , 0.11 , 0.11 , 0.11 , 0.11 , 0.11 , 0.11 , 0.11 
Other Assets, 61.46 , 63.12 , 65.89 , 64.23 , 72.00 , 77.66 , 83.51 , 84.57 , 84.98 , 95.05 
Total, 154.75 , 174.44 , 173.51 , 167.28 , 171.18 , 171.05 , 175.54 , 173.67 , 169.45 , 176.48 
,,,,,,,,,,
Working Capital, 28.92 , 24.92 , 22.43 , 22.92 , 20.37 , 27.98 , 31.72 , 33.68 , 49.21 , 43.98 
Debtors, 22.43 , 18.19 , 20.28 , 16.81 , 17.42 , 20.90 , 21.27 , 22.86 , 23.47 , 27.86 
Inventory, 16.79 , 19.20 , 16.22 , 12.30 , 11.85 , 12.98 , 18.71 , 18.14 , 22.88 , 31.41 
,,,,,,,,,,
Debtor Days, 55.93 , 55.89 , 45.29 , 37.44 , 35.81 , 36.15 , 34.71 , 37.82 , 35.31 , 36.43 
Inventory Turnover, 8.72 , 6.19 , 10.08 , 13.32 , 14.98 , 16.26 , 11.96 , 12.16 , 10.60 , 8.89 
,,,,,,,,,,
Return on Equity,-14%,-17%,-7%,-92%,-130%,13%,15%,13%,12%,6%
Return on Capital Emp,,4%,6%,-12%,-2%,14%,15%,15%,15%,11%
,,,,,,,,,,
