BAJAJ HOLDINGS & INVESTMENT LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 219.91 , 805.96 ," 1,074.56 ", 647.93 , 743.90 , 835.98 ," 1,002.67 "," 1,394.51 ", 883.29 ," 1,469.68 ", 993.63 ," 2,445.36 "," 1,515.14 "
Expenses, 12.77 , 6.27 , 7.09 , 7.29 , 12.57 , 21.13 , 36.80 , 37.42 , 210.59 , 64.89 , 84.53 , 204.18 , 128.90 
Operating Profit, 207.14 , 799.69 ," 1,067.47 ", 640.64 , 731.33 , 814.85 , 965.87 ," 1,357.09 ", 672.70 ," 1,404.79 ", 909.10 ," 2,241.18 "," 1,386.24 "
Other Income, (8.02), 7.52 , 1.89 , 2.42 , 1.25 , 3.49 , 3.79 , 6.77 , 5.05 , 4.74 , 4.64 , -   , -   
Depreciation, 0.22 , 0.22 , 0.24 , 0.24 , 2.12 , 4.57 , 5.16 , 5.30 , 5.26 , 5.23 , 4.10 , 4.10 , 4.10 
Interest, 0.30 , -   , -   , 0.01 , 0.01 , -   , -   , -   , -   , -   , -   , -   , -   
Profit before tax, 198.60 , 806.99 ," 1,069.12 ", 642.81 , 730.45 , 813.77 , 964.50 ," 1,358.56 ", 672.49 ," 1,404.30 ", 909.64 ," 2,237.08 "," 1,382.14 "
Tax, 2.58 , 35.66 , 69.03 , 75.35 , 67.12 , 80.42 , 96.77 , 88.05 , 134.31 , 90.75 , 121.45 ,13%,13%
Net profit, 196.02 , 771.33 ," 1,000.09 ", 567.46 , 663.33 , 733.35 , 867.73 ," 1,270.51 ", 538.18 ," 1,313.55 ", 788.19 ," 1,938.40 "," 1,197.61 "
EPS, 19.37 , 72.74 , 89.86 , 50.99 , 59.60 , 65.89 , 77.97 , 114.16 , 48.36 , 118.03 , 70.82 , 174.18 , 107.61 
Price to earning, 17.13 , 8.63 , 8.74 , 16.22 , 15.11 , 15.80 , 16.52 , 12.84 , 44.07 , 22.33 , 49.05 , 49.05 , 20.59 
Price, 331.78 , 627.94 , 785.24 , 827.00 , 900.49 ," 1,041.39 "," 1,288.06 "," 1,465.44 "," 2,131.23 "," 2,636.02 "," 3,473.85 "," 8,543.24 "," 2,215.27 "
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,51.62%,41.24%,38.95%,49.03%,41.94%,45.53%,41.68%,28.47%,67.21%,33.89%,,,
OPM,94.19%,99.22%,99.34%,98.87%,98.31%,97.47%,96.33%,97.32%,76.16%,95.58%,91.49%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,23.50%,4.57%,14.59%,13.59%,66.39%,66.39%,4.57%
,,,,,,OPM,95.41%,94.40%,93.36%,91.65%,91.49%,91.65%,91.49%
,,,,,,Price to Earning, 20.59 , 23.99 , 26.77 , 32.07 , 49.05 , 49.05 , 20.59 
