MAGNUM VENTURES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 37.60 , 37.60 , 37.60 , 37.60 , 37.60 , 37.60 , 37.60 , 37.60 , 37.60 , 37.60 
Reserves, 65.24 , 45.98 , 17.54 , (2.82), (3.12), (21.98), (95.53), (187.19), (84.03), (83.27)
Borrowings, 251.51 , 284.90 , 298.14 , 315.04 , 321.87 , 377.30 , 391.42 , 303.19 , 290.37 , 277.55 
Other Liabilities, 31.59 , 13.34 , 37.17 , 49.86 , 74.10 , 73.58 , 74.23 , 167.55 , 66.64 , 78.16 
Total, 385.94 , 381.82 , 390.45 , 399.68 , 430.45 , 466.50 , 407.72 , 321.15 , 310.58 , 310.04 
,,,,,,,,,,
Net Block, 196.01 , 304.78 , 284.70 , 266.94 , 289.55 , 273.04 , 250.22 , 226.68 , 209.60 , 206.38 
Capital Work in Progress, 124.14 , 0.34 , -   , -   , -   , -   , -   , -   , -   , -   
Investments, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Other Assets, 65.79 , 76.70 , 105.75 , 132.74 , 140.90 , 193.46 , 157.50 , 94.47 , 100.98 , 103.66 
Total, 385.94 , 381.82 , 390.45 , 399.68 , 430.45 , 466.50 , 407.72 , 321.15 , 310.58 , 310.04 
,,,,,,,,,,
Working Capital, 34.20 , 63.36 , 68.58 , 82.88 , 66.80 , 119.88 , 83.27 , (73.08), 34.34 , 25.50 
Debtors, 46.02 , 45.90 , 52.32 , 67.02 , 79.30 , 86.96 , 81.58 , 59.02 , 66.71 , 64.14 
Inventory, 10.07 , 16.69 , 13.06 , 11.61 , 13.43 , 14.51 , 15.81 , 8.38 , 10.17 , 25.49 
,,,,,,,,,,
Debtor Days, 149.56 , 126.58 , 109.83 , 124.87 , 152.51 , 149.10 , 134.53 , 94.19 , 113.61 , 91.37 
Inventory Turnover, 11.15 , 7.93 , 13.31 , 16.87 , 14.13 , 14.67 , 14.00 , 27.29 , 21.07 , 10.05 
,,,,,,,,,,
Return on Equity,-1%,-23%,-52%,-59%,-1%,-121%,,,,
Return on Capital Emp,,-2%,-3%,3%,13%,3%,-10%,-16%,52%,1%
,,,,,,,,,,
