AVENUE SUPERMARTS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 272.50 , 380.73 , 505.85 , 533.54 , 544.06 , 546.75 , 561.54 , 561.54 , 624.08 , 624.08 
Reserves, 16.04 , 37.25 , 78.60 , 145.91 , 241.97 , 403.53 , 631.37 , 950.32 ," 3,212.98 "," 4,018.63 "
Borrowings, 147.80 , 182.94 , 298.68 , 380.68 , 524.74 , 623.91 , 887.51 ," 1,177.27 "," 1,481.13 ", 439.25 
Other Liabilities, 56.81 , 78.50 , 117.86 , 128.53 , 180.31 , 217.90 , 268.45 , 393.81 , 485.88 , 541.05 
Total, 493.15 , 679.42 ," 1,000.99 "," 1,188.66 "," 1,491.08 "," 1,792.09 "," 2,348.87 "," 3,082.94 "," 5,804.07 "," 5,623.01 "
,,,,,,,,,,
Net Block, 371.40 , 504.22 , 619.28 , 778.77 , 922.29 ," 1,168.68 "," 1,509.67 "," 2,065.44 "," 2,548.90 "," 3,256.18 "
Capital Work in Progress, 49.44 , 39.73 , 114.21 , 74.19 , 107.36 , 78.03 , 91.59 , 81.69 , 152.89 , 147.05 
Investments, 2.20 , 22.02 , 65.17 , 23.99 , 20.17 , 17.34 , 16.66 , 29.65 , 36.62 , 181.20 
Other Assets, 70.11 , 113.45 , 202.33 , 311.71 , 441.26 , 528.04 , 730.95 , 906.16 ," 3,065.66 "," 2,038.58 "
Total, 493.15 , 679.42 ," 1,000.99 "," 1,188.66 "," 1,491.08 "," 1,792.09 "," 2,348.87 "," 3,082.94 "," 5,804.07 "," 5,623.01 "
,,,,,,,,,,
Working Capital, 13.30 , 34.95 , 84.47 , 183.18 , 260.95 , 310.14 , 462.50 , 512.35 ," 2,579.78 "," 1,497.53 "
Debtors, 1.43 , 3.07 , 9.75 , 4.48 , 13.12 , 9.50 , 7.07 , 8.38 , 21.00 , 33.36 
Inventory, 47.30 , 71.77 , 117.91 , 185.27 , 257.81 , 363.98 , 529.92 , 660.20 , 933.16 ," 1,147.04 "
,,,,,,,,,,
Debtor Days, 0.88 , 1.08 , 2.25 , 0.74 , 1.44 , 0.74 , 0.40 , 0.36 , 0.65 , 0.81 
Inventory Turnover, 12.53 , 14.42 , 13.42 , 11.89 , 12.93 , 12.86 , 12.14 , 12.99 , 12.73 , 13.08 
,,,,,,,,,,
Return on Equity,2%,5%,7%,9%,12%,17%,18%,21%,13%,17%
Return on Capital Emp,,9%,11%,12%,15%,21%,21%,24%,22%,24%
,,,,,,,,,,
