ARROW TEXTILES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 13.60 , 13.60 , 13.60 , 19.04 , 19.04 , 19.04 , 19.04 , 19.04 , 19.04 , 19.04 
Reserves, (0.56), (1.00), 0.37 , 0.11 , 3.09 , 6.66 , 11.23 , 14.27 , 18.12 , 16.34 
Borrowings, 12.60 , 7.18 , 20.40 , 18.51 , 17.49 , 8.54 , 12.90 , 5.65 , 4.22 , 3.01 
Other Liabilities, 3.62 , 10.41 , 7.53 , 5.80 , 4.66 , 4.98 , 5.40 , 8.13 , 6.64 , 5.87 
Total, 29.26 , 30.19 , 41.90 , 43.46 , 44.28 , 39.22 , 48.57 , 47.09 , 48.02 , 44.26 
,,,,,,,,,,
Net Block, 19.34 , 17.84 , 27.44 , 24.86 , 22.53 , 20.42 , 24.38 , 21.02 , 18.24 , 16.17 
Capital Work in Progress, -   , 0.96 , 0.06 , 0.35 , -   , 0.10 , -   , -   , -   , 0.35 
Investments, -   , -   , -   , 1.39 , 1.49 , -   , 4.00 , 6.05 , 10.12 , 6.62 
Other Assets, 9.92 , 11.39 , 14.40 , 16.86 , 20.26 , 18.70 , 20.19 , 20.02 , 19.66 , 21.12 
Total, 29.26 , 30.19 , 41.90 , 43.46 , 44.28 , 39.22 , 48.57 , 47.09 , 48.02 , 44.26 
,,,,,,,,,,
Working Capital, 6.30 , 0.98 , 6.87 , 11.06 , 15.60 , 13.72 , 14.79 , 11.89 , 13.02 , 15.25 
Debtors, 4.79 , 7.04 , 7.69 , 10.12 , 12.77 , 10.54 , 11.27 , 12.47 , 11.48 , 12.02 
Inventory, 3.67 , 2.99 , 4.38 , 4.98 , 4.97 , 5.36 , 4.98 , 5.47 , 5.63 , 6.82 
,,,,,,,,,,
Debtor Days, 93.49 , 109.95 , 95.80 , 115.90 , 126.56 , 91.97 , 86.04 , 92.85 , 88.53 , 110.65 
Inventory Turnover, 5.10 , 7.82 , 6.69 , 6.40 , 7.41 , 7.80 , 9.60 , 8.96 , 8.41 , 5.81 
,,,,,,,,,,
Return on Equity,-4%,-3%,10%,-1%,13%,14%,16%,16%,10%,5%
Return on Capital Emp,,8%,17%,9%,11%,19%,21%,23%,16%,7%
,,,,,,,,,,
