EURO MULTIVISION LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 73.22 , 56.60 , 91.37 , 62.10 , 18.09 , 13.43 , 14.79 , 24.08 , 20.14 , 10.10 , 12.94 , 12.94 , 6.61 
Expenses, 52.84 , 38.22 , 89.06 , 93.38 , 29.32 , 14.88 , 16.01 , 25.11 , 20.98 , 15.49 , 13.28 , 12.94 , 6.61 
Operating Profit, 20.38 , 18.38 , 2.31 , (31.28), (11.23), (1.45), (1.22), (1.03), (0.84), (5.39), (0.34), -   , -   
Other Income, 0.19 , 0.16 , 0.45 , 0.32 , 0.55 , 0.58 , (70.56), 0.84 , 3.51 , 2.20 , (0.05), -   , -   
Depreciation, 11.56 , 11.72 , 21.82 , 26.83 , 19.83 , 19.02 , 14.10 , 14.09 , 13.96 , 13.96 , 13.96 , 13.96 , 13.96 
Interest, 5.95 , 5.62 , 16.67 , 34.43 , 0.24 , 0.25 , 47.21 , 46.99 , 0.39 , 0.03 , 0.03 , 0.03 , 0.03 
Profit before tax, 3.06 , 1.20 , (35.73), (92.23), (30.76), (20.16), (133.11), (61.25), (11.67), (17.19), (14.38), (13.99), (13.99)
Tax, 1.22 , 0.38 , (6.39), 0.14 , -   , -   , -   , -   , -   , -   , 1.20 ,0%,0%
Net profit, 1.84 , 0.82 , (29.34), (92.37), (30.76), (20.16), (133.11), (61.25), (11.67), (17.19), (15.58), (13.99), (13.99)
EPS, 1.23 , 0.34 , (12.33), (38.81), (12.92), (8.47), (55.93), (25.74), (4.90), (7.22), (6.53), (5.86), (5.86)
Price to earning,  , 82.18 , (1.26), (0.14), (0.19), (0.13), (0.03), (0.09), (0.51), (0.32), -   , -   , -   
Price, -   , 28.32 , 15.51 , 5.34 , 2.43 , 1.09 , 1.79 , 2.38 , 2.51 , 2.32 , 0.70 , -   , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,27.83%,32.47%,2.53%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,-19.76%,-26.99%,-11.00%,-11.94%,28.12%,28.12%,-26.99%
,,,,,,OPM,10.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
,,,,,,Price to Earning, 82.18 ,  ,  ,  , -   , -   , -   
