INDIA GLYCOLS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 27.88 , 27.88 , 27.88 , 27.88 , 30.96 , 30.96 , 30.96 , 30.96 , 30.96 , 30.96 
Reserves, 350.90 , 366.00 , 386.78 , 453.70 , 598.07 , 474.61 , 424.34 , 771.26 , 815.26 , 910.17 
Borrowings, 921.33 ," 1,131.99 "," 1,489.50 "," 1,993.03 "," 1,638.86 "," 1,926.69 "," 2,138.15 "," 1,120.47 ", 977.08 , 766.30 
Other Liabilities, 342.25 , 332.44 , 368.75 , 459.66 , 700.24 , 855.99 , 694.75 ," 1,887.34 "," 1,873.16 "," 1,931.89 "
Total," 1,642.36 "," 1,858.31 "," 2,272.91 "," 2,934.27 "," 2,968.13 "," 3,288.25 "," 3,288.20 "," 3,810.03 "," 3,696.46 "," 3,639.32 "
,,,,,,,,,,
Net Block, 725.26 , 802.13 ," 1,039.61 "," 1,062.14 "," 1,091.74 "," 1,187.91 "," 1,032.15 "," 1,916.96 "," 2,003.34 "," 2,053.23 "
Capital Work in Progress, 339.93 , 322.51 , 109.00 , 97.30 , 193.51 , 122.32 , 142.23 , 167.48 , 77.67 , 75.76 
Investments, 13.01 , 41.19 , 57.20 , 72.34 , 228.87 , 57.04 , 81.93 , 28.52 , 25.95 , 25.95 
Other Assets, 564.16 , 692.48 ," 1,067.10 "," 1,702.49 "," 1,454.01 "," 1,920.98 "," 2,031.89 "," 1,697.07 "," 1,589.50 "," 1,484.38 "
Total," 1,642.36 "," 1,858.31 "," 2,272.91 "," 2,934.27 "," 2,968.13 "," 3,288.25 "," 3,288.20 "," 3,810.03 "," 3,696.46 "," 3,639.32 "
,,,,,,,,,,
Working Capital, 221.91 , 360.04 , 698.35 ," 1,242.83 ", 753.77 ," 1,064.99 "," 1,337.14 ", (190.27), (283.66), (447.51)
Debtors, 69.34 , 115.96 , 160.05 , 269.03 , 298.65 , 441.76 , 437.56 , 376.56 , 398.18 , 339.60 
Inventory, 215.19 , 295.71 , 423.96 , 619.14 , 461.21 , 547.19 , 473.58 , 497.66 , 511.33 , 444.19 
,,,,,,,,,,
Debtor Days, 26.30 , 38.16 , 35.78 , 37.42 , 32.70 , 55.89 , 62.45 , 59.19 , 58.76 , 40.94 
Inventory Turnover, 4.47 , 3.75 , 3.85 , 4.24 , 7.23 , 5.27 , 5.40 , 4.67 , 4.84 , 6.82 
,,,,,,,,,,
Return on Equity,-24%,5%,6%,22%,19%,-24%,-13%,-5%,5%,10%
Return on Capital Emp,,7%,8%,12%,13%,-2%,2%,3%,9%,15%
,,,,,,,,,,
