FILATEX INDIA LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, 37.23 , 7.66 , 15.67 , 57.12 , (0.31), (35.89), 27.72 , 63.14 , 66.59 , 187.70 
Cash from Investing Activity, (16.17), (14.08), (65.02), (226.95), (72.00), (25.47), 1.25 , (110.15), (125.10), (300.12)
Cash from Financing Activity, (7.81), (6.55), 49.21 , 172.77 , 124.56 , 8.29 , (30.84), 48.01 , 57.50 , 120.73 
Net Cash Flow, 13.25 , (12.97), (0.14), 2.94 , 52.25 , (53.07), (1.87), 1.00 , (1.02), 8.31 
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
