CHROMATIC INDIA LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 2.53 , 9.19 , 71.05 , 71.05 , 71.05 , 71.05 , 71.05 , 71.05 , 71.05 , 71.05 
Reserves, 7.34 , 1.53 , 200.93 , 223.37 , 234.52 , 255.29 , 264.11 , 277.09 , 250.92 , 251.11 
Borrowings, 0.36 , 1.87 , 1.56 , 6.07 , 8.97 , 11.86 , 6.54 , 5.72 , 4.08 , 3.17 
Other Liabilities, 1.50 , 17.45 , 42.69 , 56.67 , 74.23 , 74.11 , 67.47 , 71.02 , 92.18 , 87.30 
Total, 11.73 , 30.04 , 316.23 , 357.16 , 388.77 , 412.31 , 409.17 , 424.88 , 418.23 , 412.63 
,,,,,,,,,,
Net Block, 2.94 , 3.94 , 4.18 , 4.27 , 4.07 , 3.77 , 3.52 , 3.70 , 3.43 , 3.21 
Capital Work in Progress, -   , -   , 87.61 , 105.72 , 105.72 , 105.72 , 105.72 , 105.72 , 105.72 , 105.78 
Investments, 0.27 , 0.27 , 0.13 , 0.13 , 0.23 , 0.23 , 0.23 , 0.23 , 0.23 , 0.13 
Other Assets, 8.52 , 25.83 , 224.31 , 247.04 , 278.75 , 302.59 , 299.70 , 315.23 , 308.85 , 303.51 
Total, 11.73 , 30.04 , 316.23 , 357.16 , 388.77 , 412.31 , 409.17 , 424.88 , 418.23 , 412.63 
,,,,,,,,,,
Working Capital, 7.02 , 8.38 , 181.62 , 190.37 , 204.52 , 228.48 , 232.23 , 244.21 , 216.67 , 216.21 
Debtors, 0.20 , 2.74 , 35.80 , 49.39 , 67.70 , 65.95 , 54.69 , 55.34 , 55.39 , 53.85 
Inventory, 1.74 , 1.70 , 2.43 , 3.26 , 4.77 , 7.28 , 6.13 , 7.49 , 6.30 , 0.70 
,,,,,,,,,,
Debtor Days, 6.19 , 61.89 , 124.45 , 149.88 , 267.14 , 880.78 , 489.98 , 701.85 , 567.11 , 456.78 
Inventory Turnover, 6.78 , 9.51 , 43.21 , 36.90 , 19.39 , 3.75 , 6.65 , 3.84 , 5.66 , 61.47 
,,,,,,,,,,
Return on Equity,-7%,1%,0%,0%,0%,0%,0%,0%,0%,0%
Return on Capital Emp,,2%,1%,1%,0%,0%,0%,0%,0%,0%
,,,,,,,,,,
