HERITAGE FOODS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 11.53 , 11.53 , 11.53 , 11.53 , 11.60 , 23.20 , 23.20 , 23.20 , 23.20 , 23.20 
Reserves, 69.24 , 75.34 , 75.01 , 81.60 , 130.29 , 155.79 , 169.81 , 216.79 , 570.02 , 754.81 
Borrowings, 179.60 , 184.45 , 185.98 , 173.85 , 126.33 , 141.54 , 157.40 , 126.03 , 151.71 , 273.23 
Other Liabilities, 84.75 , 102.61 , 106.56 , 143.55 , 144.33 , 173.44 , 177.93 , 213.94 , 224.76 , 645.57 
Total, 345.12 , 373.93 , 379.08 , 410.53 , 412.55 , 493.97 , 528.34 , 579.96 , 969.69 ," 1,696.81 "
,,,,,,,,,,
Net Block, 203.68 , 215.24 , 221.72 , 230.26 , 236.79 , 271.48 , 280.65 , 312.03 , 279.91 , 415.99 
Capital Work in Progress, 13.98 , 8.71 , 9.52 , 8.92 , 8.27 , 11.12 , 9.00 , 9.59 , 7.50 , 8.73 
Investments, 0.27 , 0.92 , 1.02 , 1.12 , 1.12 , 0.99 , 0.98 , 0.98 , 478.47 ," 1,018.12 "
Other Assets, 127.19 , 149.06 , 146.82 , 170.23 , 166.37 , 210.38 , 237.71 , 257.36 , 203.81 , 253.97 
Total, 345.12 , 373.93 , 379.08 , 410.53 , 412.55 , 493.97 , 528.34 , 579.96 , 969.69 ," 1,696.81 "
,,,,,,,,,,
Working Capital, 42.44 , 46.45 , 40.26 , 26.68 , 22.04 , 36.94 , 59.78 , 43.42 , (20.95), (391.60)
Debtors, 11.46 , 12.08 , 14.44 , 11.20 , 15.07 , 16.61 , 24.24 , 28.79 , 11.29 , 10.10 
Inventory, 49.39 , 76.30 , 66.07 , 93.45 , 82.09 , 108.55 , 139.37 , 144.91 , 116.49 , 150.52 
,,,,,,,,,,
Debtor Days, 5.25 , 4.90 , 4.81 , 2.93 , 3.43 , 3.52 , 4.27 , 4.41 , 2.20 , 1.57 
Inventory Turnover, 16.12 , 11.80 , 16.59 , 14.91 , 19.51 , 15.86 , 14.87 , 16.43 , 16.06 , 15.57 
,,,,,,,,,,
Return on Equity,-44%,6%,1%,10%,35%,25%,15%,23%,46%,8%
Return on Capital Emp,,13%,8%,13%,31%,26%,17%,29%,64%,55%
,,,,,,,,,,
