JAY SHREE TEA & INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 10.68 , 11.17 , 11.17 , 14.44 , 14.44 , 14.44 , 14.44 , 14.44 , 14.44 , 14.44 
Reserves, 152.41 , 206.67 , 341.71 , 348.94 , 376.91 , 380.72 , 356.23 , 334.02 , 257.04 , 261.77 
Borrowings, 152.04 , 259.65 , 439.72 , 423.13 , 423.38 , 504.28 , 435.72 , 381.90 , 385.14 , 426.94 
Other Liabilities, 107.44 , 112.89 , 131.89 , 177.32 , 207.82 , 200.56 , 266.84 , 275.44 , 148.22 , 145.58 
Total, 422.57 , 590.38 , 924.49 , 963.83 ," 1,022.55 "," 1,100.00 "," 1,073.23 "," 1,005.80 ", 804.84 , 848.73 
,,,,,,,,,,
Net Block, 156.98 , 165.62 , 280.16 , 287.29 , 294.06 , 314.53 , 309.90 , 321.69 , 215.64 , 218.22 
Capital Work in Progress, 2.65 , 1.52 , 3.14 , 6.44 , 2.43 , 8.62 , 15.83 , 4.22 , 9.61 , 18.26 
Investments, 100.71 , 84.85 , 204.54 , 219.30 , 242.78 , 247.18 , 238.77 , 248.24 , 268.79 , 287.46 
Other Assets, 162.23 , 338.39 , 436.65 , 450.80 , 483.28 , 529.67 , 508.73 , 431.65 , 310.80 , 324.79 
Total, 422.57 , 590.38 , 924.49 , 963.83 ," 1,022.55 "," 1,100.00 "," 1,073.23 "," 1,005.80 ", 804.84 , 848.73 
,,,,,,,,,,
Working Capital, 54.79 , 225.50 , 304.76 , 273.48 , 275.46 , 329.11 , 241.89 , 156.21 , 162.58 , 179.21 
Debtors, 68.14 , 33.37 , 54.16 , 71.71 , 80.86 , 74.47 , 84.00 , 82.30 , 77.26 , 65.37 
Inventory, 50.78 , 88.18 , 186.44 , 213.45 , 247.88 , 236.25 , 242.65 , 225.17 , 94.59 , 89.73 
,,,,,,,,,,
Debtor Days, 60.78 , 30.43 , 40.47 , 42.43 , 44.08 , 38.86 , 44.78 , 43.16 , 52.38 , 43.29 
Inventory Turnover, 8.06 , 4.54 , 2.62 , 2.89 , 2.70 , 2.96 , 2.82 , 3.09 , 5.69 , 6.14 
,,,,,,,,,,
Return on Equity,9%,28%,13%,4%,10%,1%,-5%,-5%,-4%,1%
Return on Capital Emp,,20%,12%,7%,11%,6%,3%,4%,4%,5%
,,,,,,,,,,
