LINCOLN PHARMACEUTICALS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 7.61 , 11.31 , 16.31 , 16.31 , 16.31 , 16.31 , 16.31 , 16.31 , 20.00 , 20.00 
Reserves, 27.83 , 41.64 , 60.04 , 63.87 , 72.53 , 82.82 , 95.04 , 114.82 , 169.58 , 199.54 
Borrowings, 15.58 , 27.12 , 45.20 , 56.65 , 61.16 , 51.04 , 48.41 , 60.51 , 53.02 , 56.00 
Other Liabilities, 22.00 , 29.62 , 42.49 , 60.27 , 60.93 , 70.03 , 32.33 , 50.35 , 42.06 , 51.89 
Total, 73.02 , 109.69 , 164.04 , 197.10 , 210.93 , 220.20 , 192.09 , 241.99 , 284.66 , 327.43 
,,,,,,,,,,
Net Block, 16.87 , 21.01 , 27.96 , 32.91 , 33.43 , 32.37 , 33.31 , 63.16 , 68.07 , 82.95 
Capital Work in Progress, -   , 1.13 , 4.14 , 2.00 , 2.37 , 2.37 , 2.55 , 2.73 , 6.63 , 0.29 
Investments, 0.05 , 0.05 , 0.05 , 11.21 , 11.21 , 11.21 , 12.64 , 19.98 , 35.98 , 38.71 
Other Assets, 56.10 , 87.50 , 131.89 , 150.98 , 163.92 , 174.25 , 143.59 , 156.12 , 173.98 , 205.48 
Total, 73.02 , 109.69 , 164.04 , 197.10 , 210.93 , 220.20 , 192.09 , 241.99 , 284.66 , 327.43 
,,,,,,,,,,
Working Capital, 34.10 , 57.88 , 89.40 , 90.71 , 102.99 , 104.22 , 111.26 , 105.77 , 131.92 , 153.59 
Debtors, 22.98 , 31.06 , 39.87 , 64.94 , 72.94 , 87.05 , 82.31 , 75.16 , 79.23 , 96.02 
Inventory, 14.31 , 22.97 , 25.02 , 21.38 , 17.52 , 20.84 , 19.28 , 24.67 , 31.87 , 36.49 
,,,,,,,,,,
Debtor Days, 73.57 , 93.54 , 88.10 , 135.51 , 138.88 , 152.40 , 134.57 , 88.26 , 95.04 , 107.85 
Inventory Turnover, 7.97 , 5.28 , 6.60 , 8.18 , 10.94 , 10.00 , 11.58 , 12.60 , 9.55 , 8.91 
,,,,,,,,,,
Return on Equity,12%,11%,5%,6%,11%,12%,13%,17%,14%,15%
Return on Capital Emp,,16%,11%,11%,13%,12%,16%,20%,19%,18%
,,,,,,,,,,
