INDUSTRIAL INVESTMENT TRUST LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 11.78 , 4.49 , 3.84 , 4.56 , 14.45 , 20.19 , 11.39 , 17.02 , 2.01 , 5.96 , 18.89 , 18.89 , 2.29 
Expenses, 11.19 , 2.14 , 4.19 , 7.60 , 3.69 , 3.24 , 6.77 , 10.09 , 8.50 , 41.08 , 70.15 , 13.65 , 2.29 
Operating Profit, 0.59 , 2.35 , (0.35), (3.04), 10.76 , 16.95 , 4.62 , 6.93 , (6.49), (35.12), (51.26), 5.24 , -   
Other Income, 5.93 , 14.94 , 6.36 , 8.00 , 0.04 , 0.08 , -   , 0.08 , 0.13 , 0.02 , 7.24 , -   , -   
Depreciation, 0.10 , 0.07 , 0.05 , 0.09 , 0.09 , 0.08 , 0.20 , 0.12 , 0.09 , 0.06 , 0.06 , 0.06 , 0.06 
Interest, 0.41 , 0.11 , 0.01 , 0.02 , -   , 0.05 , 0.02 , 0.07 , 0.01 , -   , -   , -   , -   
Profit before tax, 6.01 , 17.11 , 5.95 , 4.85 , 10.71 , 16.90 , 4.39 , 6.81 , (6.46), (35.15), (44.08), 5.18 , (0.06)
Tax, 0.88 , 3.33 , 1.89 , 0.98 , 2.15 , 2.88 , 1.26 , 0.30 , (0.78), (2.89), (0.01),0%,0%
Net profit, 5.13 , 13.78 , 4.06 , 3.87 , 8.56 , 14.02 , 3.13 , 6.51 , (5.68), (32.26), (44.07), 5.18 , (0.06)
EPS, 5.13 , 13.78 , 4.06 , 3.87 , 4.12 , 6.42 , 1.39 , 2.89 , (2.52), (14.31), (19.55), 2.30 , (0.03)
Price to earning, 7.28 , 5.24 , 34.92 , 63.37 , 19.62 , 9.67 , 56.00 , 22.99 , (30.97), (7.53), -   , 22.99 , -   
Price, 37.32 , 72.23 , 141.78 , 245.23 , 80.82 , 62.13 , 77.74 , 66.38 , 78.01 , 107.67 , 80.70 , 52.80 , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,19.49%,10.89%,36.95%,38.76%,36.45%,27.25%,71.88%,0.00%,0.00%,0.00%,,,
OPM,5.01%,52.34%,0.00%,0.00%,74.46%,83.95%,40.56%,40.72%,0.00%,0.00%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,-7.29%,6.48%,-16.23%,-19.42%,216.95%,216.95%,-19.42%
,,,,,,OPM,44.10%,51.94%,50.38%,27.73%,0.00%,27.73%,0.00%
,,,,,,Price to Earning, 27.39 , 34.33 , 29.55 , 22.99 , -   , 22.99 , -   
