JINDAL COTEX LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 138.58 , 146.29 , 268.65 , 255.08 , 296.42 , 263.96 , 103.99 , 3.02 , 5.46 , 35.92 , 77.66 , 236.31 , 9.18 
Expenses, 132.25 , 134.67 , 237.83 , 260.27 , 280.11 , 257.02 , 161.47 , 22.90 , 17.34 , 43.63 , 83.36 , 236.31 , 9.18 
Operating Profit, 6.33 , 11.62 , 30.82 , (5.19), 16.31 , 6.94 , (57.48), (19.88), (11.88), (7.71), (5.70), -   , -   
Other Income, 3.81 , 2.10 , 2.50 , 19.41 , 24.16 , 1.25 , (75.69), 0.68 , 6.85 , 6.50 , 7.52 , -   , -   
Depreciation, 2.61 , 3.08 , 9.29 , 10.92 , 11.16 , 6.17 , 7.83 , 7.23 , 6.62 , 6.39 , 5.94 , 5.94 , 5.94 
Interest, 2.29 , 3.11 , 10.84 , 19.55 , 24.90 , 26.56 , 24.59 , 25.52 , 0.53 , 0.57 , 0.50 , 0.50 , 0.50 
Profit before tax, 5.24 , 7.53 , 13.19 , (16.26), 4.41 , (24.53), (165.59), (51.93), (12.18), (8.17), (4.62), (6.44), (6.44)
Tax, 0.99 , 0.44 , 2.74 , 0.25 , -   , 0.05 , -   , -   , -   , -   , -   ,0%,0%
Net profit, 4.25 , 7.09 , 10.45 , (16.51), 4.41 , (24.57), (165.60), (51.94), (12.18), (8.17), (4.62), (6.44), (6.44)
EPS, 3.39 , 2.84 , 2.32 , (3.67), 0.98 , (5.46), (36.80), (11.54), (2.71), (1.82), (1.03), (1.43), (1.43)
Price to earning,  , 30.71 , 43.46 , (16.62), 16.69 , (2.56), (0.25), (0.80), (5.33), (3.79), -   , -   , -   
Price, -   , 87.09 , 100.92 , 60.97 , 16.35 , 13.99 , 9.21 , 9.27 , 14.43 , 6.87 , 3.40 , -   , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,4.57%,7.94%,11.47%,0.00%,5.50%,2.63%,0.00%,0.00%,0.00%,0.00%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,-13.93%,-24.98%,-34.43%,-29.84%,557.88%,557.88%,-34.43%
,,,,,,OPM,4.75%,2.41%,1.68%,0.00%,0.00%,0.00%,0.00%
,,,,,,Price to Earning, 30.29 , 16.69 ,  ,  , -   , -   , -   
