AEGIS LOGISTICS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 16.44 , 18.77 , 33.40 , 33.40 , 33.40 , 33.40 , 33.40 , 33.40 , 33.40 , 33.40 
Reserves, 154.91 , 167.47 , 230.93 , 264.23 , 289.65 , 288.54 , 370.92 , 388.61 , 665.49 , 735.33 
Borrowings, 29.95 , 76.38 , 63.84 , 87.51 , 141.22 , 200.79 , 115.22 , 91.60 , 186.76 , 273.11 
Other Liabilities, 83.59 , 62.51 , 64.14 , 73.02 , 82.00 , 79.36 , 79.80 , 95.83 , 257.66 , 221.52 
Total, 284.89 , 325.13 , 392.31 , 458.16 , 546.27 , 602.09 , 599.34 , 609.44 ," 1,143.31 "," 1,263.36 "
,,,,,,,,,,
Net Block, 120.20 , 122.32 , 132.20 , 127.67 , 150.33 , 203.78 , 200.93 , 197.96 , 556.49 , 745.10 
Capital Work in Progress, 6.57 , 12.84 , 1.15 , 15.69 , 57.10 , 15.79 , 27.41 , 72.12 , 161.30 , 131.68 
Investments, 53.59 , 42.42 , 94.53 , 120.27 , 122.11 , 118.18 , 116.15 , 95.23 , 78.89 , 40.39 
Other Assets, 104.53 , 147.55 , 164.43 , 194.53 , 216.73 , 264.34 , 254.85 , 244.13 , 346.63 , 346.19 
Total, 284.89 , 325.13 , 392.31 , 458.16 , 546.27 , 602.09 , 599.34 , 609.44 ," 1,143.31 "," 1,263.36 "
,,,,,,,,,,
Working Capital, 20.94 , 85.04 , 100.29 , 121.51 , 134.73 , 184.98 , 175.05 , 148.30 , 88.97 , 124.67 
Debtors, 21.63 , 20.51 , 20.76 , 31.41 , 29.25 , 20.25 , 36.23 , 28.92 , 34.87 , 39.50 
Inventory, 4.96 , 9.34 , 8.78 , 8.23 , 12.50 , 17.78 , 14.54 , 6.81 , 16.68 , 17.99 
,,,,,,,,,,
Debtor Days, 21.48 , 26.32 , 29.31 , 40.41 , 27.85 , 20.03 , 38.44 , 29.69 , 32.75 , 28.73 
Inventory Turnover, 74.10 , 30.45 , 29.45 , 34.48 , 30.67 , 20.76 , 23.66 , 52.21 , 23.30 , 27.89 
,,,,,,,,,,
Return on Equity,18%,21%,12%,14%,12%,6%,27%,13%,9%,13%
Return on Capital Emp,,24%,17%,17%,15%,9%,28%,16%,16%,12%
,,,,,,,,,,
