EMAMI REALTY LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 0.01 , 4.86 , 4.86 , 4.86 , 4.86 , 4.86 , 4.86 , 4.86 , 4.86 , 5.59 
Reserves, -   , 34.11 , 34.74 , 35.77 , 36.62 , 36.30 , 36.24 , 5.76 , 20.70 , 153.60 
Borrowings, -   , 12.54 , 50.00 , -   , -   , -   , -   ," 1,173.65 "," 1,532.44 "," 2,003.00 "
Other Liabilities, -   , 3.62 , 3.01 , 2.74 , 3.21 , 3.28 , 0.23 , 495.68 , 562.50 , 568.39 
Total, 0.01 , 55.13 , 92.61 , 43.37 , 44.69 , 44.44 , 41.33 ," 1,679.95 "," 2,120.50 "," 2,730.58 "
,,,,,,,,,,
Net Block, -   , -   , -   , -   , -   , -   , -   , 1.29 , 46.86 , 59.06 
Capital Work in Progress, -   , -   , -   , -   , -   , -   , -   , -   , 0.34 , -   
Investments, -   , 9.80 , 9.80 , 9.80 , 9.85 , 9.85 , 9.85 , 159.92 , 75.10 , 178.27 
Other Assets, 0.01 , 45.33 , 82.81 , 33.57 , 34.84 , 34.59 , 31.48 ," 1,518.74 "," 1,998.20 "," 2,493.25 "
Total, 0.01 , 55.13 , 92.61 , 43.37 , 44.69 , 44.44 , 41.33 ," 1,679.95 "," 2,120.50 "," 2,730.58 "
,,,,,,,,,,
Working Capital, 0.01 , 41.71 , 79.80 , 30.83 , 31.63 , 31.31 , 31.25 ," 1,023.06 "," 1,435.70 "," 1,924.86 "
Debtors, -   , -   , -   , -   , -   , -   , -   , 0.50 , -   , -   
Inventory, -   , -   , -   , -   , -   , -   , -   , 613.78 , 818.23 ," 1,144.91 "
,,,,,,,,,,
Debtor Days, -   , -   , -   , -   , -   , -   , -   , 285.16 , -   , -   
Inventory Turnover, -   , -   , -   , -   , -   , -   , -   , 0.00 , 0.00 , 0.00 
,,,,,,,,,,
Return on Equity,0%,27%,2%,3%,2%,-1%,0%,-78%,57%,2%
Return on Capital Emp,,141%,3%,7%,3%,-1%,0%,19%,13%,12%
,,,,,,,,,,
