LGB FORGE LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 94.29 , 102.67 , 127.55 , 127.13 , 108.01 , 86.54 , 80.16 , 88.30 , 82.85 , 99.69 , 131.64 , 131.64 , 95.14 
Expenses, 86.33 , 97.37 , 121.12 , 114.15 , 97.53 , 79.89 , 76.14 , 86.06 , 84.02 , 98.08 , 122.94 , 122.94 , 93.78 
Operating Profit, 7.96 , 5.30 , 6.43 , 12.98 , 10.48 , 6.65 , 4.02 , 2.24 , (1.17), 1.61 , 8.70 , 8.70 , 1.35 
Other Income, 1.69 , 1.48 , 5.79 , 2.11 , 3.16 , 10.77 , 4.34 , 2.99 , 4.25 , 0.40 , 1.45 , -   , -   
Depreciation, 10.66 , 10.73 , 10.52 , 10.16 , 9.68 , 8.01 , 3.90 , 3.50 , 2.28 , 2.02 , 3.20 , 3.20 , 3.20 
Interest, 10.10 , 9.64 , 10.32 , 10.23 , 8.32 , 6.34 , 4.60 , 4.06 , 2.96 , 3.16 , 4.89 , 4.89 , 4.89 
Profit before tax, (11.11), (13.59), (8.62), (5.30), (4.36), 3.07 , (0.13), (2.34), (2.16), (3.18), 2.06 , 0.61 , (6.74)
Tax, 0.08 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0%,0%
Net profit, (11.19), (13.59), (8.62), (5.30), (4.36), 3.07 , (0.14), (2.34), (2.17), (3.18), 2.05 , 0.61 , (6.74)
EPS, (1.12), (1.36), (0.86), (0.35), (0.29), 0.20 , (0.01), (0.16), (0.14), (0.21), 0.09 , 0.03 , (0.28)
Price to earning, (1.49), (2.12), (3.30), (7.56), (4.66), 8.03 , (672.41), (34.79), (46.64), (16.47), 29.63 , 29.63 , 18.83 
Price, 1.67 , 2.89 , 2.85 , 2.67 , 1.36 , 1.64 , 6.28 , 5.43 , 6.75 , 3.49 , 2.55 , 0.76 , (5.33)
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,8.44%,5.16%,5.04%,10.21%,9.70%,7.68%,5.01%,2.54%,0.00%,1.62%,6.61%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,0.62%,-3.46%,-1.59%,7.54%,32.05%,32.05%,-3.46%
,,,,,,OPM,5.78%,5.65%,3.32%,1.42%,6.61%,6.61%,1.42%
,,,,,,Price to Earning, 18.83 , 18.83 , 18.83 , 29.63 , 29.63 , 29.63 , 18.83 
