GODREJ AGROVET LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 12.12 , 12.12 , 12.12 , 12.12 , 13.22 , 13.22 , 92.57 , 92.57 , 185.13 , 192.03 
Reserves, 256.24 , 275.11 , 246.20 , 201.82 , 405.55 , 473.12 , 499.08 , 605.25 , 717.48 ," 1,096.85 "
Borrowings, 232.65 , 98.10 , 161.40 , 144.88 , 475.13 , 619.81 , 684.61 ," 1,223.64 ", 483.40 , 216.73 
Other Liabilities, 167.93 , 280.90 , 369.27 , 564.80 , 332.26 , 440.62 , 428.20 , 470.15 ," 1,016.19 "," 1,082.25 "
Total, 668.94 , 666.23 , 788.99 , 923.62 ," 1,226.16 "," 1,546.77 "," 1,704.46 "," 2,391.61 "," 2,402.20 "," 2,587.86 "
,,,,,,,,,,
Net Block, 67.15 , 75.43 , 99.36 , 192.37 , 314.08 , 453.02 , 531.18 , 681.81 , 699.68 , 690.06 
Capital Work in Progress, 4.15 , 7.61 , 8.44 , 110.19 , 124.58 , 149.23 , 138.05 , 37.10 , 30.32 , 114.28 
Investments, 166.37 , 194.97 , 215.23 , 127.53 , 132.39 , 99.43 , 149.28 , 481.77 , 505.99 , 532.48 
Other Assets, 431.27 , 388.22 , 465.96 , 493.53 , 655.11 , 845.09 , 885.95 ," 1,190.93 "," 1,166.21 "," 1,251.04 "
Total, 668.94 , 666.23 , 788.99 , 923.62 ," 1,226.16 "," 1,546.77 "," 1,704.46 "," 2,391.61 "," 2,402.20 "," 2,587.86 "
,,,,,,,,,,
Working Capital, 263.34 , 107.32 , 96.69 , (71.27), 322.85 , 404.47 , 457.75 , 720.78 , 150.02 , 168.79 
Debtors, 86.86 , 93.53 , 118.67 , 120.75 , 177.97 , 224.42 , 266.78 , 366.17 , 407.45 , 501.10 
Inventory, 119.86 , 133.50 , 145.63 , 193.63 , 263.48 , 318.71 , 387.00 , 522.84 , 573.04 , 551.19 
,,,,,,,,,,
Debtor Days, 25.54 , 25.33 , 28.02 , 20.06 , 23.53 , 26.43 , 29.45 , 39.71 , 41.11 , 49.77 
Inventory Turnover, 10.35 , 10.10 , 10.61 , 11.35 , 10.48 , 9.72 , 8.54 , 6.44 , 6.31 , 6.67 
,,,,,,,,,,
Return on Equity,22%,8%,12%,38%,23%,28%,33%,23%,23%,15%
Return on Capital Emp,,9%,11%,32%,30%,23%,27%,19%,21%,22%
,,,,,,,,,,
