JMT AUTO LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 14.40 , 14.40 , 14.40 , 14.40 , 14.40 , 14.40 , 50.38 , 50.38 , 50.38 , 50.38 
Reserves, 85.28 , 88.36 , 102.34 , 116.75 , 128.02 , 135.19 , 110.52 , 115.53 , 119.24 , 120.03 
Borrowings, 153.61 , 155.11 , 149.96 , 168.75 , 158.38 , 171.79 , 163.77 , 169.05 , 167.26 , 156.29 
Other Liabilities, 56.72 , 64.13 , 78.97 , 88.95 , 70.75 , 211.13 , 88.71 , 68.51 , 65.93 , 59.91 
Total, 310.01 , 322.00 , 345.67 , 388.85 , 371.55 , 532.51 , 413.38 , 403.47 , 402.81 , 386.61 
,,,,,,,,,,
Net Block, 169.46 , 167.89 , 177.57 , 209.49 , 213.17 , 210.82 , 196.22 , 174.84 , 154.27 , 130.26 
Capital Work in Progress, 3.91 , 7.22 , 5.94 , 7.28 , 1.63 , 0.08 , 1.09 , 0.18 , 0.83 , 2.93 
Investments, -   , 0.01 , 0.01 , 0.01 , 0.06 , 0.06 , 0.06 , 7.06 , 7.06 , 7.06 
Other Assets, 136.64 , 146.88 , 162.15 , 172.07 , 156.69 , 321.55 , 216.01 , 221.39 , 240.65 , 246.36 
Total, 310.01 , 322.00 , 345.67 , 388.85 , 371.55 , 532.51 , 413.38 , 403.47 , 402.81 , 386.61 
,,,,,,,,,,
Working Capital, 79.92 , 82.75 , 83.18 , 83.12 , 85.94 , 110.42 , 127.30 , 152.88 , 174.72 , 186.45 
Debtors, 24.39 , 25.80 , 33.22 , 43.09 , 36.99 , 68.65 , 45.30 , 51.81 , 55.22 , 52.64 
Inventory, 92.97 , 102.08 , 104.97 , 103.10 , 95.70 , 102.76 , 110.07 , 112.21 , 117.81 , 129.70 
,,,,,,,,,,
Debtor Days, 47.29 , 49.42 , 41.69 , 43.39 , 44.09 , 87.89 , 38.49 , 56.63 , 64.25 , 55.41 
Inventory Turnover, 2.02 , 1.87 , 2.77 , 3.52 , 3.20 , 2.77 , 3.90 , 2.98 , 2.66 , 2.67 
,,,,,,,,,,
Return on Equity,3%,3%,8%,12%,8%,5%,6%,3%,2%,0%
Return on Capital Emp,,10%,13%,16%,12%,9%,10%,8%,8%,6%
,,,,,,,,,,
