ARCHIDPLY INDUSTRIES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 147.42 , 146.69 , 151.59 , 168.06 , 196.66 , 222.29 , 255.75 , 274.42 , 265.17 , 297.34 , 330.43 , 333.41 , 314.36 
Expenses, 128.53 , 134.90 , 138.40 , 171.56 , 184.60 , 204.18 , 235.17 , 254.53 , 244.04 , 281.24 , 310.72 , 310.66 , 295.61 
Operating Profit, 18.89 , 11.79 , 13.19 , (3.50), 12.06 , 18.11 , 20.58 , 19.89 , 21.13 , 16.10 , 19.71 , 22.76 , 18.75 
Other Income, 1.31 , 3.97 , 2.88 , 23.06 , 4.19 , 3.09 , 1.73 , 1.23 , 1.84 , 2.94 , 1.63 , -   , -   
Depreciation, 3.45 , 4.33 , 4.85 , 4.96 , 4.74 , 5.46 , 4.92 , 4.75 , 4.80 , 5.23 , 6.41 , 6.41 , 6.41 
Interest, 7.78 , 9.75 , 10.88 , 13.47 , 9.02 , 10.64 , 11.09 , 9.20 , 9.86 , 9.99 , 9.84 , 9.84 , 9.84 
Profit before tax, 16.55 , 9.42 , 0.34 , 1.13 , 2.50 , 5.09 , 6.30 , 7.16 , 8.32 , 3.83 , 5.09 , 6.51 , 2.50 
Tax, 2.30 , 1.44 , 0.33 , 0.22 , 0.44 , 1.08 , 0.75 , 1.15 , 1.62 , 1.32 , 0.63 ,12%,12%
Net profit, 14.25 , 7.98 , 0.01 , 0.91 , 2.06 , 4.01 , 5.56 , 6.01 , 6.70 , 2.51 , 4.45 , 5.70 , 2.19 
EPS, 6.48 , 3.63 , 0.00 , 0.41 , 0.93 , 1.82 , 2.52 , 2.72 , 3.04 , 1.14 , 2.02 , 2.58 , 0.99 
Price to earning, 2.82 , 9.61 ," 4,073.14 ", 27.42 , 7.60 , 5.45 , 14.19 , 17.59 , 25.41 , 76.73 , 19.04 , 34.69 , 19.04 
Price, 18.25 , 34.85 , 18.47 , 11.31 , 7.09 , 9.91 , 35.75 , 47.91 , 77.16 , 87.29 , 38.40 , 89.62 , 18.91 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,46.32%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,12.81%,8.04%,8.70%,0.00%,6.13%,8.15%,8.05%,7.25%,7.97%,5.41%,5.96%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,8.11%,10.10%,8.62%,5.15%,12.13%,12.13%,5.15%
,,,,,,OPM,7.14%,6.42%,7.29%,6.82%,5.96%,6.82%,5.96%
,,,,,,Price to Earning, 389.00 , 24.18 , 26.40 , 34.69 , 19.04 , 34.69 , 19.04 
