INDIABULLS INTEGRATED SERVICES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 100.00 , 100.00 , 10.06 , 10.06 , 10.06 , 10.11 , 10.14 , 10.14 , 10.14 , 10.96 
Reserves, (13.53), (15.33), 509.18 , 772.54 , 762.26 , 766.99 , 780.05 , 780.57 , 570.86 , 729.95 
Borrowings, 125.95 , 411.20 , 246.49 , -   , -   , -   , -   , -   , 251.77 , 251.77 
Other Liabilities, 4.01 , 12.75 , 18.16 , 21.40 , 26.48 , 30.31 , 15.56 , 8.53 , 5.47 , 5.51 
Total, 216.43 , 508.62 , 783.89 , 804.00 , 798.80 , 807.41 , 805.75 , 799.24 , 838.24 , 998.19 
,,,,,,,,,,
Net Block, 5.69 , 4.42 , 3.14 , 1.81 , 1.00 , 0.60 , 0.25 , 0.15 , 0.24 , 0.18 
Capital Work in Progress, -   , 0.01 , -   , -   , -   , -   , -   , -   , -   , -   
Investments, 42.34 , 42.44 , 42.44 , 359.85 , 359.85 , 359.85 , 369.92 , 369.97 , 414.27 , 624.82 
Other Assets, 168.40 , 461.75 , 738.31 , 442.34 , 437.95 , 446.96 , 435.58 , 429.12 , 423.73 , 373.19 
Total, 216.43 , 508.62 , 783.89 , 804.00 , 798.80 , 807.41 , 805.75 , 799.24 , 838.24 , 998.19 
,,,,,,,,,,
Working Capital, 164.39 , 449.00 , 720.15 , 420.94 , 411.47 , 416.65 , 420.02 , 420.59 , 418.26 , 367.68 
Debtors, -   , -   , 30.28 , 33.45 , 21.33 , 7.38 , 6.42 , 1.95 , 1.13 , 1.79 
Inventory, 62.36 , 70.07 , 39.79 , 53.13 , 56.43 , 39.03 , 13.95 , 4.77 , 0.61 , 0.30 
,,,,,,,,,,
Debtor Days, -   , -   , 136.03 , 241.86 ," 1,052.09 ", 62.37 , 62.99 , 53.27 , 70.63 , 593.95 
Inventory Turnover, -   , -   , 2.04 , 0.95 , 0.13 , 1.11 , 2.67 , 2.80 , 9.57 , 3.67 
,,,,,,,,,,
Return on Equity,-15%,-2%,5%,1%,-1%,1%,2%,0%,3%,0%
Return on Capital Emp,,0%,6%,2%,-1%,1%,2%,0%,4%,1%
,,,,,,,,,,
