INDIABULLS VENTURES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 50.69 , 45.99 , 46.22 , 46.22 , 46.22 , 46.22 , 52.24 , 58.57 , 64.04 , 92.63 
Reserves, 236.02 , 173.94 , 186.17 , 174.89 , 150.38 , 138.46 , 193.75 , 143.29 , 204.17 ," 1,460.23 "
Borrowings, 116.47 , 319.51 , 197.88 , 36.67 , 136.25 , 200.22 , 413.08 , 590.40 , 605.83 , 981.85 
Other Liabilities, 362.68 , 444.59 , 269.43 , 216.78 , 145.71 , 147.62 , 105.12 , 90.39 , 206.45 , 173.36 
Total, 765.86 , 984.03 , 699.70 , 474.56 , 478.56 , 532.52 , 764.19 , 882.65 ," 1,080.49 "," 2,708.07 "
,,,,,,,,,,
Net Block, 90.09 , 70.85 , 48.41 , 38.26 , 30.12 , 23.50 , 6.64 , 4.50 , 3.44 , 6.49 
Capital Work in Progress, 0.18 , 1.44 , -   , -   , -   , -   , -   , -   , 0.04 , 4.86 
Investments, 51.77 , 51.82 , 53.82 , 53.73 , 18.73 , 18.73 , 6.15 , 6.15 , 59.25 ," 1,329.65 "
Other Assets, 623.82 , 859.92 , 597.47 , 382.57 , 429.71 , 490.29 , 751.40 , 872.00 ," 1,017.76 "," 1,367.07 "
Total, 765.86 , 984.03 , 699.70 , 474.56 , 478.56 , 532.52 , 764.19 , 882.65 ," 1,080.49 "," 2,708.07 "
,,,,,,,,,,
Working Capital, 261.14 , 415.33 , 328.04 , 165.79 , 284.00 , 342.67 , 646.28 , 781.61 , 811.31 ," 1,193.71 "
Debtors, 26.24 , 101.35 , 45.02 , 32.70 , 21.36 , 20.17 , 34.87 , 32.40 , 41.90 , 61.06 
Inventory, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Debtor Days, 23.93 , 108.97 , 49.33 , 74.32 , 62.99 , 47.71 , 63.11 , 116.57 , 103.20 , 117.81 
Inventory Turnover, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,-4%,28%,16%,-5%,28%,47%,48%,8%,18%,3%
Return on Capital Emp,,24%,19%,5%,19%,33%,31%,9%,12%,8%
,,,,,,,,,,
