ABAN OFFSHORE LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 1,005.01 "," 1,182.00 "," 1,190.74 ", 638.53 , 796.87 , 819.94 , 759.75 ," 1,014.13 ", 886.86 , 591.53 , 346.85 , 544.18 , 476.03 
Expenses, 463.31 , 476.11 , 461.44 , 372.63 , 465.15 , 436.23 , 378.47 , 371.42 , 319.15 , 309.31 , 221.25 , 218.30 , 303.65 
Operating Profit, 541.70 , 705.89 , 729.30 , 265.90 , 331.72 , 383.71 , 381.28 , 642.71 , 567.71 , 282.22 , 125.60 , 325.88 , 172.38 
Other Income, 224.58 , 178.37 , 76.57 , 75.89 , 32.65 , 44.37 , 58.48 , 68.37 , 52.93 , 60.13 , 163.75 , -   , -   
Depreciation, 97.25 , 109.12 , 114.81 , 98.61 , 49.13 , 41.79 , 80.58 , 149.68 , 153.79 , 161.17 , 156.38 , 156.38 , 156.38 
Interest, 263.53 , 343.68 , 335.48 , 366.25 , 329.63 , 178.47 , 93.02 , 121.17 , 119.62 , 113.31 , 104.64 , 104.64 , 104.64 
Profit before tax, 405.50 , 431.46 , 355.58 , (123.07), (14.41), 207.83 , 266.16 , 440.23 , 347.24 , 67.87 , 28.33 , 64.86 , (88.64)
Tax, 145.74 , 151.02 , 121.63 , (2.34), (1.78), 27.40 , 75.54 , 150.09 , 136.09 , 59.30 , 47.14 ,166%,166%
Net profit, 259.76 , 280.44 , 233.95 , (120.73), (12.63), 180.43 , 190.62 , 290.15 , 211.14 , 8.57 , (18.82), (43.07), 58.86 
EPS, 68.72 , 64.46 , 53.78 , (27.74), (2.90), 41.47 , 33.01 , 49.72 , 36.18 , 1.47 , (3.22), (7.38), 10.08 
Price to earning, 6.45 , 18.90 , 12.47 , (15.38), (93.96), 12.75 , 13.35 , 3.76 , 6.32 , 117.33 , -   , 42.47 , -   
Price, 443.02 ," 1,218.12 ", 670.61 , 426.69 , 272.71 , 528.59 , 440.68 , 186.90 , 228.63 , 172.30 , 49.90 , (313.38), -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,5.24%,5.58%,6.69%,0.00%,0.00%,8.68%,10.91%,0.00%,0.00%,0.00%,,,
OPM,53.90%,59.72%,61.25%,41.64%,41.63%,46.80%,50.18%,63.38%,64.01%,47.71%,36.21%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,-5.72%,-9.51%,-5.79%,-8.00%,-33.30%,-8.00%,-33.30%
,,,,,,OPM,54.38%,51.84%,55.44%,59.88%,36.21%,59.88%,36.21%
,,,,,,Price to Earning, 23.91 , 30.70 , 30.70 , 42.47 , -   , 42.47 , -   
