ADVANCED ENZYME TECHNOLOGIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 10.37 , 20.73 , 20.73 , 20.73 , 21.77 , 21.77 , 21.77 , 21.77 , 22.33 , 22.33 
Reserves, 26.28 , 25.61 , 41.76 , 60.83 , 107.47 , 116.15 , 134.40 , 152.44 , 232.90 , 266.57 
Borrowings, 35.22 , 35.71 , 63.61 , 75.22 , 61.16 , 58.71 , 38.34 , 48.94 , 37.67 , 44.74 
Other Liabilities, 20.51 , 22.16 , 24.22 , 36.32 , 43.09 , 31.48 , 28.70 , 38.12 , 38.23 , 52.07 
Total, 92.38 , 104.21 , 150.32 , 193.10 , 233.49 , 228.11 , 223.21 , 261.27 , 331.13 , 385.71 
,,,,,,,,,,
Net Block, 51.90 , 48.54 , 50.68 , 47.60 , 113.68 , 109.93 , 105.72 , 101.29 , 98.38 , 97.87 
Capital Work in Progress, 0.60 , 2.05 , 18.84 , 59.15 , 0.05 , 1.64 , 5.20 , 6.90 , 8.05 , 10.31 
Investments, 0.40 , 0.53 , 4.87 , 13.72 , 27.96 , 28.02 , 27.32 , 53.08 , 103.41 , 120.04 
Other Assets, 39.48 , 53.09 , 75.93 , 72.63 , 91.80 , 88.52 , 84.97 , 100.00 , 121.29 , 157.49 
Total, 92.38 , 104.21 , 150.32 , 193.10 , 233.49 , 228.11 , 223.21 , 261.27 , 331.13 , 385.71 
,,,,,,,,,,
Working Capital, 18.97 , 30.93 , 51.71 , 36.31 , 48.71 , 57.04 , 56.27 , 61.88 , 83.06 , 105.42 
Debtors, 14.27 , 19.77 , 21.62 , 28.28 , 33.53 , 28.44 , 24.42 , 22.78 , 30.97 , 38.58 
Inventory, 19.65 , 23.43 , 16.33 , 19.82 , 35.63 , 36.69 , 39.38 , 47.40 , 51.06 , 54.86 
,,,,,,,,,,
Debtor Days, 64.37 , 67.53 , 71.49 , 91.95 , 87.04 , 76.81 , 71.39 , 59.76 , 65.48 , 66.40 
Inventory Turnover, 4.12 , 4.56 , 6.76 , 5.66 , 3.95 , 3.68 , 3.17 , 2.94 , 3.38 , 3.87 
,,,,,,,,,,
Return on Equity,17%,24%,28%,27%,17%,7%,13%,12%,14%,12%
Return on Capital Emp,,22%,21%,20%,20%,10%,14%,14%,18%,15%
,,,,,,,,,,
