MAHARASHTRA SEAMLESS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 35.27 , 35.27 , 35.27 , 35.27 , 35.27 , 34.14 , 33.50 , 33.50 , 33.50 , 33.50 
Reserves," 1,274.71 "," 2,252.31 "," 2,503.89 "," 2,724.55 "," 2,787.46 "," 2,756.96 "," 2,768.55 "," 2,654.15 "," 2,779.34 "," 2,937.85 "
Borrowings, 82.37 , 80.09 , 8.03 , 31.18 , 10.83 , 15.05 , 1.14 , 6.93 , 17.51 , 15.34 
Other Liabilities, 221.61 , 216.82 , 322.82 , 376.12 , 272.78 , 360.48 , 310.76 , 451.95 , 454.34 , 468.00 
Total," 1,613.96 "," 2,584.49 "," 2,870.01 "," 3,167.12 "," 3,106.34 "," 3,166.63 "," 3,113.95 "," 3,146.53 "," 3,284.69 "," 3,454.69 "
,,,,,,,,,,
Net Block, 283.75 ," 1,017.11 ", 998.89 ," 1,322.68 "," 1,254.31 "," 1,230.56 "," 1,164.33 "," 1,110.35 "," 1,085.94 "," 1,222.09 "
Capital Work in Progress, 106.89 , 190.72 , 245.12 , 9.89 , 52.40 , 17.56 , 33.31 , 30.97 , 118.38 , 17.40 
Investments, 419.87 , 628.40 , 516.46 , 473.59 , 697.16 , 697.80 , 620.46 , 661.90 , 835.58 , 719.15 
Other Assets, 803.45 , 748.26 ," 1,109.54 "," 1,360.96 "," 1,102.47 "," 1,220.71 "," 1,295.85 "," 1,343.31 "," 1,244.79 "," 1,496.05 "
Total," 1,613.96 "," 2,584.49 "," 2,870.01 "," 3,167.12 "," 3,106.34 "," 3,166.63 "," 3,113.95 "," 3,146.53 "," 3,284.69 "," 3,454.69 "
,,,,,,,,,,
Working Capital, 581.84 , 531.44 , 786.72 , 984.84 , 829.69 , 860.23 , 985.09 , 891.36 , 790.45 ," 1,028.05 "
Debtors, 278.77 , 182.55 , 312.37 , 362.24 , 321.55 , 337.94 , 297.92 , 264.79 , 308.62 , 400.27 
Inventory, 352.08 , 514.00 , 541.21 , 717.19 , 513.29 , 435.21 , 489.52 , 498.91 , 484.21 , 508.73 
,,,,,,,,,,
Debtor Days, 49.91 , 41.82 , 64.73 , 57.69 , 68.16 , 102.30 , 80.24 , 95.26 , 78.87 , 68.61 
Inventory Turnover, 5.79 , 3.10 , 3.25 , 3.20 , 3.35 , 2.77 , 2.77 , 2.03 , 2.95 , 4.19 
,,,,,,,,,,
Return on Equity,20%,12%,13%,11%,5%,3%,4%,1%,5%,7%
Return on Capital Emp,,23%,20%,17%,7%,4%,6%,2%,9%,10%
,,,,,,,,,,
