BAJAJ FINSERV LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 72.34 , 72.34 , 72.34 , 72.34 , 79.56 , 79.56 , 79.56 , 79.57 , 79.57 , 79.57 
Reserves," 1,133.21 "," 1,145.73 "," 1,317.82 "," 1,372.69 "," 2,327.95 "," 2,383.49 "," 2,480.73 "," 2,616.41 "," 2,686.45 "," 2,800.16 "
Borrowings, 310.76 , 310.76 , -   , -   , -   , -   , -   , -   , -   , -   
Other Liabilities, 96.02 , 46.73 , 62.68 , 60.77 , 75.45 , 74.95 , 80.94 , 52.67 , 49.59 , 55.83 
Total," 1,612.33 "," 1,575.56 "," 1,452.84 "," 1,505.80 "," 2,482.96 "," 2,538.00 "," 2,641.23 "," 2,748.65 "," 2,815.61 "," 2,935.56 "
,,,,,,,,,,
Net Block, 71.14 , 86.34 , 71.73 , 71.35 , 69.63 , 70.32 , 75.11 , 75.15 , 73.95 , 73.16 
Capital Work in Progress, 0.01 , -   , -   , -   , 0.27 , 0.59 , 0.76 , 0.97 , 1.19 , 8.19 
Investments," 1,409.88 "," 1,466.59 "," 1,332.85 "," 1,401.02 "," 2,366.72 "," 2,426.65 "," 2,513.59 "," 2,378.88 "," 2,666.07 "," 2,758.10 "
Other Assets, 131.30 , 22.63 , 48.26 , 33.43 , 46.34 , 40.44 , 51.77 , 293.65 , 74.40 , 96.11 
Total," 1,612.33 "," 1,575.56 "," 1,452.84 "," 1,505.80 "," 2,482.96 "," 2,538.00 "," 2,641.23 "," 2,748.65 "," 2,815.61 "," 2,935.56 "
,,,,,,,,,,
Working Capital, 35.28 , (24.10), (14.42), (27.34), (29.11), (34.51), (29.17), 240.98 , 24.81 , 40.28 
Debtors, 2.89 , 0.83 , 1.30 , 1.94 , 1.63 , 0.70 , 3.74 , 8.19 , 0.63 , 3.96 
Inventory, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Debtor Days, 9.42 , 2.38 , 3.96 , 5.22 , 4.20 , 1.66 , 6.52 , 11.99 , 1.41 , 5.78 
Inventory Turnover, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,3%,2%,14%,5%,2%,3%,5%,6%,3%,5%
Return on Capital Emp,,4%,15%,8%,4%,4%,6%,7%,4%,6%
,,,,,,,,,,
