KAMAT HOTELS (INDIA) LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 13.79 , 13.79 , 15.63 , 19.68 , 19.68 , 24.17 , 24.17 , 24.17 , 24.17 , 24.17 
Reserves, 149.96 , 151.35 , 175.77 , 232.09 , 226.43 , 14.19 , (50.57), (135.85), (113.79), (75.94)
Borrowings, 309.23 , 410.90 , 411.39 , 434.67 , 441.75 , 450.62 , 474.88 , 469.75 , 429.13 , 353.32 
Other Liabilities, 67.50 , 56.01 , 100.81 , 109.14 , 138.73 , 117.07 , 102.82 , 123.04 , 162.11 , 115.29 
Total, 540.48 , 632.05 , 703.60 , 795.58 , 826.59 , 606.05 , 551.30 , 481.11 , 501.62 , 416.84 
,,,,,,,,,,
Net Block, 322.04 , 314.44 , 303.73 , 385.58 , 366.82 , 352.64 , 328.21 , 316.65 , 302.70 , 291.33 
Capital Work in Progress, 45.89 , 46.03 , 73.07 , 5.96 , 1.18 , 0.17 , -   , 0.21 , 0.34 , 0.48 
Investments, 21.92 , 74.71 , 78.76 , 82.84 , 98.85 , 98.85 , 98.85 , 5.56 , 1.12 , 0.20 
Other Assets, 150.63 , 196.87 , 248.04 , 321.20 , 359.74 , 154.39 , 124.24 , 158.69 , 197.46 , 124.83 
Total, 540.48 , 632.05 , 703.60 , 795.58 , 826.59 , 606.05 , 551.30 , 481.11 , 501.62 , 416.84 
,,,,,,,,,,
Working Capital, 83.13 , 140.86 , 147.23 , 212.06 , 221.01 , 37.32 , 21.42 , 35.65 , 35.35 , 9.54 
Debtors, 13.27 , 12.05 , 12.21 , 13.20 , 11.99 , 15.02 , 11.60 , 10.13 , 7.78 , 14.37 
Inventory, 3.93 , 3.59 , 3.82 , 4.21 , 4.30 , 4.13 , 4.49 , 4.61 , 4.52 , 2.72 
,,,,,,,,,,
Debtor Days, 40.35 , 42.78 , 36.81 , 34.25 , 31.86 , 41.20 , 32.01 , 24.67 , 18.36 , 31.12 
Inventory Turnover, 30.54 , 28.64 , 31.69 , 33.42 , 31.95 , 32.22 , 29.46 , 32.52 , 34.22 , 61.96 
,,,,,,,,,,
Return on Equity,3%,1%,1%,0%,-2%,-606%,,,,
Return on Capital Emp,,6%,6%,8%,7%,-32%,3%,-12%,19%,21%
,,,,,,,,,,
