ADOR WELDING LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 222.85 , 259.98 , 295.20 , 340.91 , 364.17 , 368.35 , 386.60 , 406.83 , 441.45 , 457.74 , 512.15 , 512.15 , 481.71 
Expenses, 189.92 , 215.79 , 248.52 , 302.97 , 327.98 , 332.83 , 358.53 , 365.44 , 410.33 , 422.92 , 469.14 , 469.14 , 442.12 
Operating Profit, 32.93 , 44.19 , 46.68 , 37.94 , 36.19 , 35.52 , 28.07 , 41.39 , 31.12 , 34.82 , 43.01 , 43.01 , 39.59 
Other Income, 3.79 , 5.38 , 2.21 , 3.51 , 3.61 , (8.35), 33.76 , 3.68 , 9.36 , 9.71 , 10.42 , -   , -   
Depreciation, 13.28 , 13.11 , 12.63 , 12.45 , 12.34 , 12.03 , 12.43 , 11.66 , 11.22 , 10.08 , 9.60 , 9.60 , 9.60 
Interest, 1.98 , 0.57 , 0.55 , 0.88 , 0.81 , 1.42 , 1.13 , 1.58 , 2.06 , 6.20 , 9.05 , 9.05 , 9.05 
Profit before tax, 22.26 , 36.09 , 35.71 , 28.12 , 26.65 , 13.72 , 48.27 , 31.83 , 27.20 , 28.25 , 34.78 , 24.36 , 20.94 
Tax, 10.10 , 10.49 , 10.02 , 7.23 , 7.57 , 9.49 , 15.90 , 9.18 , 9.08 , 9.69 , 10.93 ,31%,31%
Net profit, 12.16 , 25.60 , 25.69 , 20.89 , 19.08 , 4.23 , 32.37 , 22.65 , 18.12 , 18.56 , 23.85 , 16.70 , 14.36 
EPS, 8.94 , 18.83 , 18.89 , 15.36 , 14.03 , 3.11 , 23.80 , 16.66 , 13.33 , 13.65 , 17.54 , 12.28 , 10.56 
Price to earning, 11.79 , 9.72 , 9.46 , 8.75 , 8.18 , 45.76 , 9.16 , 17.57 , 24.16 , 29.94 , 21.02 , 23.17 , 17.77 
Price, 105.45 , 182.90 , 178.69 , 134.37 , 114.74 , 142.34 , 218.04 , 292.58 , 321.91 , 408.57 , 368.55 , 284.58 , 187.61 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,44.74%,31.88%,31.76%,39.06%,42.77%,160.76%,21.01%,30.02%,37.53%,36.64%,,,
OPM,14.78%,17.00%,15.81%,11.13%,9.94%,9.64%,7.26%,10.17%,7.05%,7.61%,8.40%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,8.33%,6.47%,4.68%,5.79%,11.89%,11.89%,4.68%
,,,,,,OPM,10.41%,8.86%,8.29%,8.22%,8.40%,8.40%,8.22%
,,,,,,Price to Earning, 17.77 , 20.56 , 24.60 , 23.17 , 21.02 , 23.17 , 17.77 
