INDUSIND BANK LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 355.19 , 410.65 , 465.97 , 467.70 , 522.87 , 525.64 , 529.45 , 594.99 , 598.15 , 600.22 
Reserves," 1,309.20 "," 1,984.39 "," 3,576.27 "," 4,263.06 "," 7,096.67 "," 8,506.30 "," 10,101.03 "," 17,087.22 "," 20,032.77 "," 23,226.85 "
Borrowings," 24,927.21 "," 31,644.46 "," 39,890.79 "," 51,043.56 "," 63,576.28 "," 75,264.25 "," 94,752.42 "," 1,17,996.21 "," 1,49,025.91 "," 1,89,928.25 "
Other Liabilities," 1,023.08 "," 1,390.55 "," 1,757.54 "," 1,898.16 "," 2,228.68 "," 2,893.47 "," 6,605.60 "," 7,389.54 "," 9,202.87 "," 8,140.37 "
Total," 27,614.68 "," 35,430.05 "," 45,690.57 "," 57,672.48 "," 73,424.50 "," 87,189.66 "," 1,11,988.50 "," 1,43,067.96 "," 1,78,859.70 "," 2,21,895.69 "
,,,,,,,,,,
Net Block, 609.24 , 627.00 , 572.05 , 614.10 , 740.61 , 991.26 ," 1,119.56 "," 1,217.85 "," 1,306.80 "," 1,313.31 "
Capital Work in Progress, 13.95 , 17.83 , 24.41 , 42.70 , 15.53 , 25.19 , 38.02 , 37.48 , 28.44 , 25.44 
Investments," 8,083.41 "," 10,401.84 "," 13,550.81 "," 14,571.95 "," 19,654.17 "," 21,562.95 "," 22,878.34 "," 34,054.31 "," 36,702.14 "," 50,076.72 "
Other Assets," 18,908.08 "," 24,383.38 "," 31,543.30 "," 42,443.73 "," 53,014.19 "," 64,610.26 "," 87,952.58 "," 1,07,758.32 "," 1,40,822.32 "," 1,70,480.22 "
Total," 27,614.68 "," 35,430.05 "," 45,690.57 "," 57,672.48 "," 73,424.50 "," 87,189.66 "," 1,11,988.50 "," 1,43,067.96 "," 1,78,859.70 "," 2,21,895.69 "
,,,,,,,,,,
Working Capital," 17,885.00 "," 22,992.83 "," 29,785.76 "," 40,545.57 "," 50,785.51 "," 61,716.79 "," 81,346.98 "," 1,00,368.78 "," 1,31,619.45 "," 1,62,339.85 "
Debtors, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Inventory, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Debtor Days, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Inventory Turnover, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,9%,15%,14%,17%,14%,16%,17%,13%,14%,15%
Return on Capital Emp,,8%,8%,10%,10%,10%,9%,9%,8%,8%
,,,,,,,,,,
