IVP LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 10.33 , 10.33 , 10.33 , 10.33 , 10.33 , 10.33 , 10.33 , 10.33 , 10.33 , 10.33 
Reserves, 36.12 , 33.19 , 34.51 , 38.71 , 40.54 , 41.74 , 44.54 , 52.47 , 62.86 , 70.76 
Borrowings, -   , -   , 5.23 , 4.00 , 4.50 , 4.00 , 4.00 , -   , 13.95 , 77.62 
Other Liabilities, 9.38 , 23.78 , 37.03 , 38.32 , 36.21 , 34.54 , 34.26 , 42.22 , 48.14 , 91.09 
Total, 55.83 , 67.30 , 87.10 , 91.36 , 91.58 , 90.61 , 93.13 , 105.02 , 135.28 , 249.80 
,,,,,,,,,,
Net Block, 14.95 , 14.51 , 14.93 , 15.60 , 15.73 , 15.06 , 14.82 , 15.94 , 35.33 , 41.44 
Capital Work in Progress, 0.07 , 0.57 , 1.11 , 0.54 , 0.35 , 0.28 , 0.23 , 1.30 , 2.34 , 17.41 
Investments, 0.03 , 0.03 , 0.03 , 0.03 , 0.03 , 0.03 , 0.03 , 0.03 , 0.02 , 0.02 
Other Assets, 40.78 , 52.19 , 71.03 , 75.19 , 75.47 , 75.24 , 78.05 , 87.75 , 97.59 , 190.93 
Total, 55.83 , 67.30 , 87.10 , 91.36 , 91.58 , 90.61 , 93.13 , 105.02 , 135.28 , 249.80 
,,,,,,,,,,
Working Capital, 31.40 , 28.41 , 34.00 , 36.87 , 39.26 , 40.70 , 43.79 , 45.53 , 49.45 , 99.84 
Debtors, 23.92 , 33.24 , 47.77 , 53.35 , 53.31 , 53.73 , 60.36 , 55.41 , 59.73 , 106.63 
Inventory, 7.16 , 11.11 , 12.15 , 11.89 , 12.56 , 13.87 , 11.15 , 18.37 , 26.52 , 60.80 
,,,,,,,,,,
Debtor Days, 135.61 , 157.36 , 134.25 , 126.62 , 129.22 , 134.38 , 134.80 , 130.74 , 135.16 , 144.21 
Inventory Turnover, 8.99 , 6.94 , 10.69 , 12.93 , 11.99 , 10.52 , 14.66 , 8.42 , 6.08 , 4.44 
,,,,,,,,,,
Return on Equity,3%,-4%,7%,12%,7%,5%,13%,17%,15%,13%
Return on Capital Emp,,-5%,8%,16%,10%,8%,19%,30%,23%,16%
,,,,,,,,,,
