ADHUNIK INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 0.20 , 46.76 , 46.76 , 46.76 , 46.76 , 46.76 , 46.76 , 46.76 , 46.76 , 46.76 
Reserves, 13.71 , 21.76 , 28.98 , 34.86 , 38.69 , 43.04 , 53.66 , 55.93 , 58.22 , 63.07 
Borrowings, 59.91 , 68.96 , 103.06 , 137.78 , 127.13 , 115.35 , 105.28 , 72.13 , 90.10 , 72.49 
Other Liabilities, 95.64 , 60.19 , 73.19 , 43.62 , 43.84 , 47.21 , 93.48 , 95.74 , 80.75 , 103.09 
Total, 169.46 , 197.67 , 251.99 , 263.02 , 256.42 , 252.36 , 299.18 , 270.56 , 275.83 , 285.41 
,,,,,,,,,,
Net Block, 35.27 , 33.71 , 63.71 , 61.70 , 57.99 , 55.65 , 55.05 , 57.30 , 54.13 , 50.45 
Capital Work in Progress, -   , 8.57 , 5.14 , 10.14 , 5.77 , 2.53 , 1.61 , -   , -   , -   
Investments, 0.04 , 0.04 , 0.04 , 0.04 , 0.04 , 0.04 , 0.04 , 0.04 , 0.03 , 0.01 
Other Assets, 134.15 , 155.35 , 183.10 , 191.14 , 192.62 , 194.14 , 242.48 , 213.22 , 221.67 , 234.95 
Total, 169.46 , 197.67 , 251.99 , 263.02 , 256.42 , 252.36 , 299.18 , 270.56 , 275.83 , 285.41 
,,,,,,,,,,
Working Capital, 38.51 , 95.16 , 109.91 , 147.52 , 148.78 , 146.93 , 149.00 , 117.48 , 140.92 , 131.86 
Debtors, 55.23 , 62.11 , 67.99 , 86.23 , 79.83 , 77.78 , 75.25 , 82.31 , 87.86 , 87.32 
Inventory, 53.20 , 57.62 , 60.03 , 48.93 , 71.75 , 71.53 , 121.87 , 81.19 , 88.08 , 96.81 
,,,,,,,,,,
Debtor Days, 50.95 , 57.48 , 74.11 , 88.97 , 70.44 , 64.39 , 66.79 , 73.26 , 86.15 , 66.63 
Inventory Turnover, 7.44 , 6.84 , 5.58 , 7.23 , 5.77 , 6.16 , 3.37 , 5.05 , 4.23 , 4.94 
,,,,,,,,,,
Return on Equity,81%,20%,17%,7%,4%,5%,11%,2%,2%,4%
Return on Capital Emp,,28%,17%,14%,12%,15%,18%,13%,11%,12%
,,,,,,,,,,
