MANGALORE CHEMICALS & FERTILIZERS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 118.55 , 118.55 , 118.55 , 118.55 , 118.55 , 118.55 , 118.55 , 118.55 , 118.55 , 118.55 
Reserves, 270.65 , 311.06 , 366.56 , 416.94 , 464.70 , 517.31 , 541.42 , 285.97 , 305.49 , 358.78 
Borrowings, 396.79 , 98.16 , 188.33 ," 1,324.05 "," 1,229.47 "," 1,521.68 "," 1,108.29 "," 1,385.23 "," 1,202.80 "," 1,366.65 "
Other Liabilities, 341.68 , 365.30 , 242.26 , 441.97 , 523.42 , 517.07 , 781.69 , 818.73 , 756.32 , 823.09 
Total," 1,127.67 ", 893.07 , 915.70 ," 2,301.51 "," 2,336.14 "," 2,674.61 "," 2,549.95 "," 2,608.48 "," 2,383.16 "," 2,667.07 "
,,,,,,,,,,
Net Block, 319.92 , 357.07 , 378.46 , 365.24 , 473.54 , 497.41 , 619.61 , 642.89 , 625.04 , 610.91 
Capital Work in Progress, 16.60 , 28.19 , 12.71 , 126.64 , 11.82 , 128.54 , 9.26 , 13.18 , 13.33 , 33.03 
Investments, 0.05 , 0.05 , -   , -   , 200.00 , 200.00 , 200.00 , -   , -   , -   
Other Assets, 791.10 , 507.76 , 524.53 ," 1,809.63 "," 1,650.78 "," 1,848.66 "," 1,721.08 "," 1,952.41 "," 1,744.79 "," 2,023.13 "
Total," 1,127.67 ", 893.07 , 915.70 ," 2,301.51 "," 2,336.14 "," 2,674.61 "," 2,549.95 "," 2,608.48 "," 2,383.16 "," 2,667.07 "
,,,,,,,,,,
Working Capital, 449.42 , 142.46 , 282.27 ," 1,367.66 "," 1,127.36 "," 1,331.59 ", 939.39 ," 1,133.68 ", 988.47 ," 1,200.04 "
Debtors, 9.05 , 17.31 , 40.58 , 334.86 , 186.59 , 172.10 , 235.56 , 485.85 ," 1,245.38 "," 1,212.53 "
Inventory, 170.77 , 161.87 , 175.28 , 218.30 , 247.10 , 141.47 , 334.25 , 233.05 , 259.79 , 396.91 
,,,,,,,,,,
Debtor Days, 1.34 , 3.04 , 5.88 , 32.97 , 24.50 , 18.98 , 33.37 , 59.73 , 183.34 , 164.59 
Inventory Turnover, 14.46 , 12.82 , 14.38 , 16.98 , 11.25 , 23.40 , 7.71 , 12.74 , 9.54 , 6.77 
,,,,,,,,,,
Return on Equity,7%,13%,16%,13%,11%,11%,6%,-59%,5%,13%
Return on Capital Emp,,16%,22%,14%,9%,10%,7%,-7%,9%,10%
,,,,,,,,,,
