KANANI INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 3.00 , 8.99 , 8.99 , 8.99 , 9.89 , 9.89 , 9.89 , 9.89 , 9.89 , 9.89 
Reserves, 14.11 , 14.61 , 30.79 , 30.99 , 30.24 , 30.38 , 30.52 , 30.87 , 31.26 , 31.66 
Borrowings, 9.91 , 24.39 , 49.58 , 48.07 , 14.88 , 25.60 , 24.96 , 19.34 , 22.59 , 29.04 
Other Liabilities, 20.35 , 8.81 , 5.32 , 25.96 , 21.50 , 1.90 , 11.83 , 18.22 , 13.56 , 14.58 
Total, 47.37 , 56.80 , 94.68 , 114.01 , 76.51 , 67.77 , 77.20 , 78.32 , 77.30 , 85.17 
,,,,,,,,,,
Net Block, 1.41 , 1.27 , 1.14 , 1.02 , 0.91 , 0.81 , 0.69 , 0.61 , 0.53 , 0.46 
Capital Work in Progress, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Investments, -   , -   , -   , 20.06 , 20.06 , 21.34 , 21.34 , 21.34 , 21.34 , 21.34 
Other Assets, 45.96 , 55.53 , 93.54 , 92.93 , 55.54 , 45.62 , 55.17 , 56.37 , 55.43 , 63.37 
Total, 47.37 , 56.80 , 94.68 , 114.01 , 76.51 , 67.77 , 77.20 , 78.32 , 77.30 , 85.17 
,,,,,,,,,,
Working Capital, 25.61 , 46.72 , 88.22 , 66.97 , 34.04 , 43.72 , 43.34 , 38.15 , 41.87 , 48.79 
Debtors, 32.93 , 33.28 , 76.13 , 79.89 , 41.79 , 37.37 , 40.26 , 40.72 , 38.98 , 46.46 
Inventory, 8.95 , 12.89 , 9.03 , 5.36 , 11.04 , 0.19 , 0.44 , 0.16 , 6.14 , 6.54 
,,,,,,,,,,
Debtor Days, 221.48 , 139.93 , 183.21 , 207.88 , 196.49 , 193.20 , 211.47 , 175.10 , 180.74 , 214.01 
Inventory Turnover, 6.06 , 6.73 , 16.80 , 26.17 , 7.03 , 371.58 , 157.93 , 530.50 , 12.82 , 12.12 
,,,,,,,,,,
Return on Equity,49%,32%,41%,1%,0%,0%,0%,1%,1%,1%
Return on Capital Emp,,23%,24%,3%,2%,2%,2%,1%,3%,3%
,,,,,,,,,,
