MAAN ALUMINIUM LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 3.38 , 3.38 , 3.38 , 3.38 , 3.38 , 3.38 , 3.38 , 3.38 , 3.38 , 6.76 
Reserves, 22.47 , 22.07 , 22.52 , 23.02 , 23.42 , 23.83 , 23.14 , 23.54 , 26.31 , 28.59 
Borrowings, 1.62 , 4.38 , 7.07 , 9.97 , 14.82 , 19.42 , 19.66 , 55.45 , 68.05 , 39.83 
Other Liabilities, 2.87 , 9.39 , 7.52 , 13.19 , 17.95 , 11.23 , 18.92 , 7.63 , 8.14 , 38.16 
Total, 30.34 , 39.22 , 40.49 , 49.56 , 59.57 , 57.86 , 65.10 , 90.00 , 105.88 , 113.34 
,,,,,,,,,,
Net Block, 11.05 , 11.18 , 12.15 , 12.39 , 22.17 , 21.47 , 20.10 , 20.20 , 21.47 , 22.55 
Capital Work in Progress, -   , -   , 0.24 , 7.05 , -   , -   , -   , 0.25 , 0.13 , 0.13 
Investments, 4.23 , -   , -   , -   , -   , -   , -   , -   , -   , -   
Other Assets, 15.06 , 28.04 , 28.10 , 30.12 , 37.40 , 36.39 , 45.00 , 69.55 , 84.28 , 90.66 
Total, 30.34 , 39.22 , 40.49 , 49.56 , 59.57 , 57.86 , 65.10 , 90.00 , 105.88 , 113.34 
,,,,,,,,,,
Working Capital, 12.19 , 18.65 , 20.58 , 16.93 , 19.45 , 25.16 , 26.08 , 61.92 , 76.14 , 52.50 
Debtors, 5.01 , 13.92 , 14.97 , 15.35 , 15.91 , 12.46 , 17.83 , 42.76 , 59.32 , 68.24 
Inventory, 3.59 , 8.36 , 7.28 , 9.68 , 14.70 , 15.96 , 17.00 , 16.17 , 15.66 , 9.73 
,,,,,,,,,,
Debtor Days, 44.41 , 74.99 , 42.35 , 48.67 , 62.94 , 44.05 , 59.08 , 82.15 , 62.01 , 55.71 
Inventory Turnover, 11.47 , 8.10 , 17.72 , 11.89 , 6.28 , 6.47 , 6.48 , 11.75 , 22.30 , 45.95 
,,,,,,,,,,
Return on Equity,3%,8%,3%,2%,1%,2%,1%,2%,11%,18%
Return on Capital Emp,,10%,8%,6%,8%,8%,7%,7%,12%,18%
,,,,,,,,,,
