KARUTURI GLOBAL LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 42.14 , 26.81 , 31.80 , 22.11 , 19.15 , 14.07 , 15.14 , 14.24 , 10.16 , 8.65 , 13.32 , 13.32 , 6.38 
Expenses, 28.26 , 15.99 , 24.97 , 17.29 , 13.45 , 19.95 , 13.03 , 14.85 , 11.79 , 10.34 , 14.87 , 13.32 , 6.38 
Operating Profit, 13.88 , 10.82 , 6.83 , 4.82 , 5.70 , (5.88), 2.11 , (0.61), (1.63), (1.69), (1.55), -   , -   
Other Income, 3.68 , 0.03 , 7.02 , 10.26 , (45.31), 38.29 , 30.17 , 27.66 , 0.85 , 1.84 , 18.45 , -   , -   
Depreciation, 1.05 , 1.09 , 0.81 , 0.70 , 1.00 , 0.95 , 0.67 , 0.54 , 0.75 , 0.37 , 0.32 , 0.32 , 0.32 
Interest, 10.72 , 1.70 , 2.09 , 1.82 , 4.31 , 28.62 , 31.13 , 38.53 , 1.25 , -   , 0.02 , 0.02 , 0.02 
Profit before tax, 5.79 , 8.06 , 10.95 , 12.54 , (44.90), 2.85 , 0.46 , (12.01), (2.78), (0.22), 16.56 , (0.34), (0.34)
Tax, 0.70 , (0.72), 1.04 , 1.11 , (2.04), (5.81), (0.91), 0.88 , (3.84), (0.16), 0.48 ,3%,3%
Net profit, 5.09 , 8.78 , 9.91 , 11.44 , (42.86), 8.66 , 1.36 , (12.89), 1.07 , (0.06), 16.08 , (0.33), (0.33)
EPS, 0.11 , 0.18 , 0.12 , 0.14 , (0.53), 0.11 , 0.02 , (0.13), 0.01 , (0.00), 0.11 , (0.00), (0.00)
Price to earning, 82.63 , 98.14 , 107.59 , 35.17 , (6.26), 15.35 , 98.69 , (14.83), 188.79 ," (5,212.24)", 11.18 , 99.98 , 11.18 
Price, 9.29 , 17.61 , 13.24 , 4.97 , 3.31 , 1.64 , 1.66 , 1.88 , 1.35 , 2.09 , 1.20 , (0.22), (0.02)
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,89.00%,55.69%,81.23%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,32.94%,40.36%,21.48%,21.80%,29.77%,0.00%,13.94%,0.00%,0.00%,0.00%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,-16.13%,-16.97%,-14.70%,-17.02%,53.99%,53.99%,-17.02%
,,,,,,OPM,21.62%,12.20%,3.39%,0.00%,0.00%,0.00%,0.00%
,,,,,,Price to Earning, 79.69 , 69.83 , 78.50 , 99.98 , 11.18 , 99.98 , 11.18 
