HESTER BIOSCIENCES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 29.12 , 37.48 , 41.86 , 48.16 , 64.93 , 68.69 , 89.65 , 100.51 , 123.29 , 134.78 , 171.19 , 171.19 , 159.70 
Expenses, 15.37 , 21.42 , 23.91 , 29.35 , 42.66 , 43.71 , 64.36 , 67.22 , 82.11 , 85.19 , 103.43 , 103.43 , 105.84 
Operating Profit, 13.75 , 16.06 , 17.95 , 18.81 , 22.27 , 24.98 , 25.29 , 33.29 , 41.18 , 49.59 , 67.76 , 67.76 , 53.86 
Other Income, 0.09 , 0.08 , 0.13 , 0.24 , 0.20 , 0.77 , 3.08 , 0.60 , 0.63 , 1.88 , 3.10 , -   , -   
Depreciation, 3.84 , 4.23 , 4.48 , 4.12 , 4.39 , 5.38 , 5.49 , 5.73 , 5.51 , 5.45 , 7.57 , 7.57 , 7.57 
Interest, 2.89 , 2.36 , 2.53 , 2.83 , 3.22 , 6.43 , 4.45 , 3.69 , 3.21 , 2.32 , 3.54 , 3.54 , 3.54 
Profit before tax, 8.15 , 9.60 , 11.19 , 12.20 , 15.03 , 14.29 , 18.82 , 24.85 , 33.09 , 43.71 , 59.75 , 56.65 , 42.75 
Tax, 3.41 , 3.57 , 3.59 , 4.41 , 5.34 , 4.21 , 4.81 , 5.63 , 8.14 , 13.15 , 15.91 ,27%,27%
Net profit, 4.74 , 6.03 , 7.60 , 7.79 , 9.69 , 10.09 , 13.99 , 19.22 , 24.94 , 30.56 , 43.85 , 41.57 , 31.37 
EPS, 9.13 , 11.62 , 14.64 , 13.74 , 11.39 , 11.86 , 16.45 , 22.59 , 29.32 , 35.92 , 51.55 , 48.86 , 36.87 
Price to earning, 6.07 , 7.76 , 5.80 , 6.40 , 10.28 , 7.99 , 37.43 , 23.51 , 29.31 , 46.12 , 31.55 , 32.62 , 19.29 
Price, 55.41 , 90.16 , 84.91 , 87.86 , 117.05 , 94.75 , 615.52 , 531.20 , 859.23 ," 1,656.64 "," 1,626.25 "," 1,593.89 ", 711.28 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,27.43%,25.87%,23.95%,7.32%,17.54%,16.85%,18.87%,18.16%,18.08%,27.85%,,,
OPM,47.22%,42.85%,42.88%,39.06%,34.30%,36.37%,28.21%,33.12%,33.40%,36.79%,39.58%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,18.56%,18.18%,15.73%,14.56%,27.01%,27.01%,14.56%
,,,,,,OPM,35.64%,34.19%,33.72%,34.60%,39.58%,39.58%,33.72%
,,,,,,Price to Earning, 19.29 , 24.07 , 29.32 , 32.62 , 31.55 , 32.62 , 19.29 
