BALKRISHNA INDUSTRIES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 1,219.01 "," 1,351.19 "," 1,933.74 "," 2,819.36 "," 3,189.05 "," 3,575.23 "," 3,776.18 "," 3,219.78 "," 3,727.85 "," 4,447.28 "," 5,244.50 "," 5,305.55 "," 4,741.18 "
Expenses," 1,055.11 "," 1,017.20 "," 1,654.85 "," 2,313.47 "," 2,524.52 "," 2,681.24 "," 3,040.49 "," 2,381.28 "," 2,595.92 "," 3,339.64 "," 3,933.36 "," 3,872.38 "," 3,662.79 "
Operating Profit, 163.90 , 333.99 , 278.89 , 505.89 , 664.53 , 893.99 , 735.69 , 838.50 ," 1,131.93 "," 1,107.64 "," 1,311.14 "," 1,433.17 "," 1,078.39 "
Other Income, 38.36 , 62.06 , 91.15 , 3.30 , 4.21 , 13.74 , 278.64 , 148.96 , 249.61 , 336.21 , 214.21 , -   , -   
Depreciation, 56.52 , 66.22 , 74.44 , 83.14 , 107.71 , 164.96 , 240.20 , 282.17 , 303.83 , 311.34 , 332.55 , 332.55 , 332.55 
Interest, 37.50 , 18.66 , 20.66 , 27.83 , 25.82 , 25.07 , 46.59 , 39.83 , 21.44 , 14.02 , 9.79 , 9.79 , 9.79 
Profit before tax, 108.24 , 311.17 , 274.94 , 398.22 , 535.21 , 717.70 , 727.56 , 665.46 ," 1,056.27 "," 1,118.49 "," 1,183.01 "," 1,090.83 ", 736.05 
Tax, 37.94 , 102.44 , 89.38 , 129.70 , 179.37 , 229.33 , 238.74 , 226.89 , 340.69 , 379.24 , 401.01 ,34%,34%
Net profit, 70.30 , 208.73 , 185.56 , 268.52 , 355.83 , 488.37 , 488.81 , 438.57 , 715.58 , 739.25 , 782.00 , 721.07 , 486.55 
EPS, 3.64 , 10.80 , 9.60 , 13.89 , 18.41 , 25.26 , 25.29 , 22.69 , 37.02 , 38.24 , 40.45 , 37.30 , 25.17 
Price to earning, 4.71 , 5.93 , 7.21 , 10.06 , 7.35 , 10.04 , 14.53 , 14.08 , 19.30 , 32.86 , 20.77 , 21.75 , 13.35 
Price, 17.12 , 64.00 , 69.16 , 139.68 , 135.29 , 253.56 , 367.35 , 319.43 , 714.27 ," 1,256.50 ", 840.05 , 811.28 , 335.92 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,16.50%,6.48%,7.29%,5.40%,4.07%,3.96%,4.75%,12.12%,10.81%,20.92%,,,
OPM,13.45%,24.72%,14.42%,17.94%,20.84%,25.01%,19.48%,26.04%,30.36%,24.91%,25.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,15.47%,12.63%,6.88%,5.60%,19.30%,19.30%,5.60%
,,,,,,OPM,22.75%,23.75%,25.11%,27.01%,25.00%,27.01%,22.75%
,,,,,,Price to Earning, 13.35 , 16.12 , 18.59 , 21.75 , 20.77 , 21.75 , 13.35 
