ARCOTECH LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 46.26 , 93.09 , 202.24 , 252.84 , 369.47 , 624.95 , 655.80 , 728.19 , 733.75 , 763.97 , 617.97 , 803.86 , 789.42 
Expenses, 43.54 , 76.19 , 168.30 , 213.20 , 319.69 , 534.09 , 568.72 , 629.94 , 629.06 , 684.23 , 659.70 , 701.77 , 789.42 
Operating Profit, 2.72 , 16.90 , 33.94 , 39.64 , 49.78 , 90.86 , 87.08 , 98.25 , 104.69 , 79.74 , (41.73), 102.09 , -   
Other Income, 0.58 , 0.07 , 0.33 , 0.52 , 1.60 , 1.56 , 1.95 , 2.31 , 3.44 , 4.26 , 1.84 , -   , -   
Depreciation, 0.71 , 1.00 , 1.72 , 2.23 , 2.79 , 3.87 , 3.74 , 4.70 , 6.05 , 7.76 , 9.86 , 9.86 , 9.86 
Interest, 1.37 , 4.39 , 11.00 , 14.85 , 19.72 , 37.88 , 39.26 , 39.67 , 61.51 , 71.92 , 64.34 , 64.34 , 64.34 
Profit before tax, 1.22 , 11.58 , 21.55 , 23.08 , 30.72 , 50.68 , 51.77 , 56.18 , 40.57 , 4.32 , (114.09), 27.89 , (74.20)
Tax, (3.86), 3.91 , 7.38 , 5.34 , 7.81 , 17.58 , 18.01 , 19.70 , 13.26 , 0.41 , (39.98),0%,0%
Net profit, 5.08 , 7.67 , 14.17 , 17.74 , 22.91 , 33.10 , 33.76 , 36.47 , 27.31 , 3.91 , (74.12), 27.89 , (74.20)
EPS, 0.51 , 0.77 , 1.42 , 1.77 , 2.29 , 3.15 , 3.22 , 3.47 , 2.60 , 0.37 , (7.06), 2.66 , (7.07)
Price to earning, 2.89 , 6.50 , 5.05 , 3.45 , 6.47 , 12.12 , 21.68 , 21.97 , 38.00 , 89.06 , -   , 49.68 , -   
Price, 1.47 , 4.98 , 7.16 , 6.12 , 14.83 , 38.21 , 69.70 , 76.29 , 98.84 , 33.16 , 4.35 , 131.91 , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.63%,6.22%,8.64%,11.53%,0.00%,,,
OPM,5.88%,18.15%,16.78%,15.68%,13.47%,14.54%,13.28%,13.49%,14.27%,10.44%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,36.56%,20.91%,15.64%,5.22%,4.12%,5.22%,4.12%
,,,,,,OPM,13.50%,13.32%,13.14%,12.70%,0.00%,12.70%,0.00%
,,,,,,Price to Earning, 20.72 , 27.54 , 36.56 , 49.68 , -   , 49.68 , -   
