ARO GRANITE INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 11.08 , 10.36 , 10.20 , 10.20 , 10.20 , 15.30 , 15.30 , 15.30 , 15.30 , 15.30 
Reserves, 79.97 , 87.02 , 94.71 , 102.30 , 112.42 , 126.62 , 139.39 , 143.36 , 154.17 , 155.30 
Borrowings, 59.57 , 47.42 , 56.92 , 71.23 , 95.34 , 109.19 , 118.92 , 115.35 , 101.78 , 92.57 
Other Liabilities, 18.68 , 25.45 , 23.18 , 36.54 , 31.09 , 40.82 , 36.18 , 35.24 , 37.05 , 40.52 
Total, 169.30 , 170.25 , 185.01 , 220.27 , 249.05 , 291.93 , 309.79 , 309.25 , 308.30 , 303.69 
,,,,,,,,,,
Net Block, 71.26 , 67.91 , 67.66 , 68.31 , 85.05 , 83.57 , 73.69 , 72.55 , 90.56 , 89.78 
Capital Work in Progress, -   , -   , -   , 15.22 , -   , -   , 6.97 , 20.66 , 2.46 , 5.55 
Investments, 0.02 , 0.02 , 0.02 , 0.02 , 0.02 , 0.02 , 0.02 , 0.02 , 0.02 , 0.90 
Other Assets, 98.02 , 102.32 , 117.33 , 136.72 , 163.98 , 208.34 , 229.11 , 216.02 , 215.26 , 207.46 
Total, 169.30 , 170.25 , 185.01 , 220.27 , 249.05 , 291.93 , 309.79 , 309.25 , 308.30 , 303.69 
,,,,,,,,,,
Working Capital, 79.34 , 76.87 , 94.15 , 100.18 , 132.89 , 167.52 , 192.93 , 180.78 , 178.21 , 166.94 
Debtors, 41.61 , 41.49 , 44.99 , 56.18 , 72.13 , 88.21 , 84.60 , 80.81 , 82.27 , 69.98 
Inventory, 48.97 , 50.24 , 56.87 , 66.71 , 74.96 , 90.69 , 112.15 , 110.60 , 112.35 , 108.32 
,,,,,,,,,,
Debtor Days, 130.96 , 116.10 , 109.60 , 129.36 , 141.63 , 128.52 , 122.27 , 138.28 , 126.82 , 128.38 
Inventory Turnover, 2.37 , 2.60 , 2.63 , 2.38 , 2.48 , 2.76 , 2.25 , 1.93 , 2.11 , 1.84 
,,,,,,,,,,
Return on Equity,13%,11%,9%,8%,9%,15%,11%,4%,7%,1%
Return on Capital Emp,,13%,10%,9%,10%,14%,10%,4%,8%,2%
,,,,,,,,,,
