INGERSOLL-RAND (INDIA) LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 373.90 , 354.45 , 492.74 , 592.02 , 585.57 , 524.64 , 655.53 , 621.13 , 620.44 , 614.79 , 739.07 , 739.07 , 599.15 
Expenses, 341.86 , 331.56 , 435.02 , 532.12 , 530.40 , 479.10 , 616.52 , 576.68 , 564.35 , 544.00 , 633.69 , 633.69 , 548.66 
Operating Profit, 32.04 , 22.89 , 57.72 , 59.90 , 55.17 , 45.54 , 39.01 , 44.45 , 56.09 , 70.79 , 105.38 , 105.38 , 50.49 
Other Income, 75.02 , 54.16 , 48.72 , 68.84 , 62.22 , 62.19 , 74.16 , 46.96 , 70.87 , 73.51 , 33.93 , -   , -   
Depreciation, 4.16 , 4.15 , 4.75 , 5.03 , 5.18 , 8.11 , 11.56 , 9.78 , 11.80 , 12.60 , 11.37 , 11.37 , 11.37 
Interest, 0.17 , 1.85 , 0.54 , 0.47 , 1.09 , 1.19 , 2.08 , 0.47 , 0.79 , 0.05 , 0.49 , 0.49 , 0.49 
Profit before tax, 102.73 , 73.15 , 101.15 , 123.24 , 111.15 , 98.43 , 99.55 , 81.16 , 114.39 , 131.64 , 127.45 , 93.52 , 38.63 
Tax, 35.53 , 25.75 , 32.53 , 40.48 , 33.20 , 31.48 , 33.40 , 20.32 , 37.11 , 42.76 , 46.52 ,37%,37%
Net profit, 67.20 , 47.40 , 68.62 , 82.76 , 77.94 , 66.96 , 66.15 , 60.83 , 77.27 , 88.89 , 80.93 , 59.38 , 24.53 
EPS, 21.29 , 15.02 , 21.74 , 26.22 , 24.69 , 21.21 , 20.95 , 19.27 , 24.48 , 28.16 , 25.64 , 18.81 , 7.77 
Price to earning, 12.87 , 23.98 , 22.29 , 18.87 , 16.03 , 20.96 , 48.97 , 34.36 , 34.30 , 24.15 , 24.43 , 29.31 , 24.43 
Price, 274.05 , 360.08 , 484.56 , 494.78 , 395.69 , 444.63 ," 1,026.21 ", 662.11 , 839.69 , 680.04 , 626.40 , 551.41 , 189.86 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,28.18%,39.96%,27.60%,91.55%,24.30%,28.29%,28.63%,31.14%,24.51%,738.73%,,,
OPM,8.57%,6.46%,11.71%,10.12%,9.42%,8.68%,5.95%,7.16%,9.04%,11.51%,14.26%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,5.68%,3.21%,0.98%,-2.12%,20.22%,20.22%,-2.12%
,,,,,,OPM,8.90%,8.80%,8.43%,9.23%,14.26%,14.26%,8.43%
,,,,,,Price to Earning, 25.57 , 27.76 , 31.20 , 29.31 , 24.43 , 29.31 , 24.43 
